,ZAF
2020-01-01,22.206129032258065
2020-02-01,22.025517241379312
2020-03-01,20.449354838709677
2020-04-01,17.592666666666666
2020-05-01,15.034516129032259
2020-06-01,12.360999999999999
2020-07-01,12.416129032258064
2020-08-01,13.942580645161291
2020-09-01,17.21833333333333
2020-10-01,19.563548387096777
2020-11-01,20.479
2020-12-01,21.69709677419355
2021-01-01,22.050322580645158
2021-02-01,21.26892857142857
2021-03-01,20.433548387096774
2021-04-01,18.67233333333333
2021-05-01,15.163225806451614
2021-06-01,13.314
2021-07-01,11.481290322580646
2021-08-01,14.335806451612902
2021-09-01,17.600666666666665
2021-10-01,18.076129032258066
2021-11-01,20.066
2021-12-01,20.282258064516128
2022-01-01,21.634838709677418
2022-02-01,22.0825
2022-03-01,20.399677419354838
2022-04-01,16.794666666666664
2022-05-01,14.889999999999999
2022-06-01,12.182333333333332
2022-07-01,13.238709677419354
2022-08-01,14.444516129032257
2022-09-01,18.231333333333335
2022-10-01,20.808709677419355
2022-11-01,19.700666666666667
2022-12-01,20.921612903225807
2023-01-01,22.323225806451614
2023-02-01,21.449285714285715
2023-03-01,20.741612903225807
2023-04-01,18.32133333333333
2023-05-01,15.321612903225807
2023-06-01,13.319333333333333
2023-07-01,12.183870967741935
2023-08-01,14.701612903225806
2023-09-01,17.756000000000004
2023-10-01,19.0258064516129
2023-11-01,21.416999999999998
2023-12-01,21.418709677419354
2024-01-01,21.97193548387099
2024-02-01,22.703448275862094
2024-03-01,22.2093548387097
2024-04-01,18.316666666666688
2024-05-01,17.17677419354841
2024-06-01,13.158333333333358
2024-07-01,12.99000000000002
2024-08-01,15.51580645161293
2024-09-01,17.22200000000002
2024-10-01,19.105483870967767
2024-11-01,21.103666666666687
2024-12-01,23.101290322580674
2025-01-01,22.447741935483872
2025-02-01,22.017500000000002
2025-03-01,20.989032258064515
2025-04-01,17.77
2025-05-01,14.74709677419355
2025-06-01,12.435
2025-07-01,12.59032258064516
2025-08-01,15.390322580645162
2025-09-01,18.124000000000002
2025-10-01,18.979032258064517
2025-11-01,19.404
2025-12-01,20.825483870967744
