,ZAF
1970-10-01,17.884193548387096
1970-11-01,20.055333333333333
1970-12-01,20.740645161290324
1971-01-01,20.806129032258063
1971-02-01,20.09857142857143
1971-03-01,20.653548387096773
1971-04-01,17.166999999999998
1971-05-01,12.813225806451612
1971-06-01,10.850333333333333
1971-07-01,10.446451612903227
1971-08-01,11.961290322580645
1971-09-01,16.514333333333333
1971-10-01,17.618709677419353
1971-11-01,18.480999999999998
1971-12-01,20.528709677419354
1972-01-01,20.926129032258064
1972-02-01,20.301724137931036
1972-03-01,18.909354838709675
1972-04-01,16.829
1972-05-01,12.615806451612903
1972-06-01,9.616333333333333
1972-07-01,10.361290322580645
1972-08-01,12.190967741935484
1972-09-01,16.344666666666665
1972-10-01,19.26322580645161
1972-11-01,19.994000000000003
1972-12-01,22.76258064516129
1973-01-01,22.955161290322582
1973-02-01,20.87607142857143
1973-03-01,21.25483870967742
1973-04-01,16.090333333333334
1973-05-01,13.194193548387096
1973-06-01,11.159333333333333
1973-07-01,10.449677419354838
1973-08-01,11.647096774193548
1973-09-01,15.408
1973-10-01,18.035806451612903
1973-11-01,18.94
1973-12-01,19.719032258064516
1974-01-01,20.99483870967742
1974-02-01,20.718214285714286
1974-03-01,19.188387096774196
1974-04-01,15.685
1974-05-01,12.519032258064515
1974-06-01,10.400666666666666
1974-07-01,10.136774193548387
1974-08-01,11.61741935483871
1974-09-01,15.186
1974-10-01,18.458709677419357
1974-11-01,18.889333333333337
1974-12-01,20.429354838709674
1975-01-01,20.97451612903226
1975-02-01,20.136071428571427
1975-03-01,18.220000000000002
1975-04-01,15.989333333333333
1975-05-01,13.043548387096775
1975-06-01,10.581999999999999
1975-07-01,9.931290322580645
1975-08-01,12.06
1975-09-01,17.013333333333332
1975-10-01,17.37741935483871
1975-11-01,19.168666666666663
1975-12-01,19.56451612903226
1976-01-01,20.131612903225808
1976-02-01,19.708275862068966
1976-03-01,18.97483870967742
1976-04-01,16.361
1976-05-01,12.345161290322581
1976-06-01,9.848333333333333
1976-07-01,9.942580645161291
1976-08-01,11.631935483870967
1976-09-01,16.655
1976-10-01,16.88258064516129
1976-11-01,18.500999999999998
1976-12-01,20.796451612903226
1977-01-01,21.9158064516129
1977-02-01,21.41821428571429
1977-03-01,18.35
1977-04-01,17.581
1977-05-01,12.618387096774194
1977-06-01,10.845666666666666
1977-07-01,10.295806451612904
1977-08-01,12.444516129032257
1977-09-01,16.154999999999998
1977-10-01,18.75516129032258
1977-11-01,20.37933333333333
1977-12-01,21.718064516129033
1978-01-01,20.906129032258065
1978-02-01,20.80035714285714
1978-03-01,20.216129032258067
1978-04-01,15.412333333333333
1978-05-01,13.211935483870967
1978-06-01,9.200333333333333
1978-07-01,11.104516129032259
1978-08-01,14.360000000000001
1978-09-01,15.226333333333335
1978-10-01,16.98516129032258
1978-11-01,20.252000000000002
1978-12-01,21.227741935483873
1979-01-01,21.033870967741933
1979-02-01,21.85928571428571
1979-03-01,20.009032258064515
1979-04-01,18.457666666666668
1979-05-01,13.915161290322581
1979-06-01,10.319666666666667
1979-07-01,9.540645161290323
1979-08-01,12.98258064516129
1979-09-01,15.247000000000002
1979-10-01,18.366129032258065
1979-11-01,19.501666666666665
1979-12-01,21.199032258064516
1980-01-01,21.198064516129033
1980-02-01,21.11896551724138
1980-03-01,20.21516129032258
1980-04-01,16.731333333333332
1980-05-01,13.651612903225805
1980-06-01,10.134333333333334
1980-07-01,10.060322580645161
1980-08-01,13.058064516129033
1980-09-01,14.986666666666668
1980-10-01,18.985806451612902
1980-11-01,19.160666666666668
1980-12-01,21.230645161290322
1981-01-01,21.771935483870966
1981-02-01,20.552142857142858
1981-03-01,18.598387096774193
1981-04-01,17.170333333333335
1981-05-01,13.439677419354839
1981-06-01,9.79
1981-07-01,10.787741935483872
1981-08-01,11.359677419354838
1981-09-01,14.449333333333334
1981-10-01,16.08258064516129
