,month,gadm0,pre
56071,2014-08-01,NCL,171.01
56072,2014-09-01,NCL,81.02
56073,2014-10-01,NCL,89.55
56074,2014-11-01,NCL,48.45
56075,2014-12-01,NCL,188.63
56076,2015-01-01,NCL,233.67
56077,2015-02-01,NCL,223.33
56078,2015-03-01,NCL,140.63
56079,2015-04-01,NCL,112.81
56080,2015-05-01,NCL,50.01
56081,2015-06-01,NCL,63.94
56082,2015-07-01,NCL,94.0
56083,2015-08-01,NCL,25.47
56084,2015-09-01,NCL,18.55
56085,2015-10-01,NCL,36.88
56086,2015-11-01,NCL,51.92
56087,2015-12-01,NCL,98.57
56088,2016-01-01,NCL,55.22
56089,2016-02-01,NCL,142.18
56090,2016-03-01,NCL,273.17
56091,2016-04-01,NCL,69.44
56092,2016-05-01,NCL,30.35
56093,2016-06-01,NCL,92.03
56094,2016-07-01,NCL,23.26
56095,2016-08-01,NCL,66.43
56096,2016-09-01,NCL,9.13
56097,2016-10-01,NCL,55.91
56098,2016-11-01,NCL,265.83
56099,2016-12-01,NCL,89.12
56100,2017-01-01,NCL,138.75
56101,2017-02-01,NCL,228.41
56102,2017-03-01,NCL,123.01
56103,2017-04-01,NCL,159.38
56104,2017-05-01,NCL,122.03
56105,2017-06-01,NCL,47.05
56106,2017-07-01,NCL,12.85
56107,2017-08-01,NCL,35.71
56108,2017-09-01,NCL,9.02
56109,2017-10-01,NCL,22.92
56110,2017-11-01,NCL,74.39
56111,2017-12-01,NCL,104.98
56112,1990-01-01,NER,0.0
56113,1990-02-01,NER,0.0
56114,1990-03-01,NER,0.0
56115,1990-04-01,NER,1.4
56116,1990-05-01,NER,13.9
56117,1990-06-01,NER,17.07
56118,1990-07-01,NER,81.97
56119,1990-08-01,NER,63.81
56120,1990-09-01,NER,20.53
56121,1990-10-01,NER,3.04
56122,1990-11-01,NER,0.0
56123,1990-12-01,NER,0.38
56124,1991-01-01,NER,0.0
56125,1991-02-01,NER,0.11
56126,1991-03-01,NER,2.4
56127,1991-04-01,NER,5.15
56128,1991-05-01,NER,76.49
56129,1991-06-01,NER,21.26
56130,1991-07-01,NER,72.85
56131,1991-08-01,NER,105.73
56132,1991-09-01,NER,14.58
56133,1991-10-01,NER,8.26
56134,1991-11-01,NER,0.0
56135,1991-12-01,NER,0.0
56136,1992-01-01,NER,0.06
56137,1992-02-01,NER,0.0
56138,1992-03-01,NER,1.73
56139,1992-04-01,NER,3.09
56140,1992-05-01,NER,23.84
56141,1992-06-01,NER,19.37
56142,1992-07-01,NER,71.47
56143,1992-08-01,NER,122.0
56144,1992-09-01,NER,22.12
56145,1992-10-01,NER,1.49
56146,1992-11-01,NER,0.06
56147,1992-12-01,NER,0.01
56148,1993-01-01,NER,0.0
56149,1993-02-01,NER,0.01
56150,1993-03-01,NER,0.16
56151,1993-04-01,NER,0.67
56152,1993-05-01,NER,2.35
56153,1993-06-01,NER,12.07
56154,1993-07-01,NER,62.2
56155,1993-08-01,NER,75.1
56156,1993-09-01,NER,36.5
56157,1993-10-01,NER,2.9
56158,1993-11-01,NER,0.0
56159,1993-12-01,NER,0.07
56160,1994-01-01,NER,0.01
56161,1994-02-01,NER,0.0
56162,1994-03-01,NER,0.48
56163,1994-04-01,NER,2.89
56164,1994-05-01,NER,5.37
56165,1994-06-01,NER,18.7
56166,1994-07-01,NER,71.51
56167,1994-08-01,NER,129.46
56168,1994-09-01,NER,89.16
56169,1994-10-01,NER,21.0
56170,1994-11-01,NER,0.01
56171,1994-12-01,NER,0.0
56172,1995-01-01,NER,0.04
56173,1995-02-01,NER,0.0
56174,1995-03-01,NER,0.03
56175,1995-04-01,NER,8.1
56176,1995-05-01,NER,4.89
56177,1995-06-01,NER,15.38
56178,1995-07-01,NER,54.7
56179,1995-08-01,NER,115.94
56180,1995-09-01,NER,43.71
56181,1995-10-01,NER,3.84
56182,1995-11-01,NER,0.02
56183,1995-12-01,NER,0.0
56184,1996-01-01,NER,0.0
56185,1996-02-01,NER,0.0
56186,1996-03-01,NER,0.05
56187,1996-04-01,NER,0.76
56188,1996-05-01,NER,10.16
56189,1996-06-01,NER,27.61
56190,1996-07-01,NER,43.56
56191,1996-08-01,NER,63.97
56192,1996-09-01,NER,29.43
56193,1996-10-01,NER,4.59
56194,1996-11-01,NER,0.0
56195,1996-12-01,NER,0.0
56196,1997-01-01,NER,0.0
56197,1997-02-01,NER,0.0
56198,1997-03-01,NER,4.16
56199,1997-04-01,NER,3.59
56200,1997-05-01,NER,12.77
56201,1997-06-01,NER,28.76
56202,1997-07-01,NER,45.72
56203,1997-08-01,NER,97.35
56204,1997-09-01,NER,33.09
56205,1997-10-01,NER,5.43
56206,1997-11-01,NER,0.01
56207,1997-12-01,NER,0.01
56208,1998-01-01,NER,0.0
56209,1998-02-01,NER,0.0
56210,1998-03-01,NER,0.01
56211,1998-04-01,NER,4.19
56212,1998-05-01,NER,10.64
56213,1998-06-01,NER,20.79
56214,1998-07-01,NER,82.96
56215,1998-08-01,NER,131.16
56216,1998-09-01,NER,126.83
56217,1998-10-01,NER,4.43
56218,1998-11-01,NER,0.01
56219,1998-12-01,NER,0.0
56220,1999-01-01,NER,0.0
56221,1999-02-01,NER,0.05
56222,1999-03-01,NER,0.0
56223,1999-04-01,NER,0.34
56224,1999-05-01,NER,4.91
56225,1999-06-01,NER,7.49
56226,1999-07-01,NER,86.43
56227,1999-08-01,NER,233.33
56228,1999-09-01,NER,68.99
56229,1999-10-01,NER,1.75
56230,1999-11-01,NER,0.02
56231,1999-12-01,NER,0.0
56232,2000-01-01,NER,0.04
56233,2000-02-01,NER,0.0
56234,2000-03-01,NER,0.0
56235,2000-04-01,NER,0.02
56236,2000-05-01,NER,2.23
56237,2000-06-01,NER,14.06
56238,2000-07-01,NER,83.45
56239,2000-08-01,NER,69.19
56240,2000-09-01,NER,27.03
56241,2000-10-01,NER,7.18
56242,2000-11-01,NER,0.0
56243,2000-12-01,NER,0.0
56244,2001-01-01,NER,0.0
56245,2001-02-01,NER,0.0
56246,2001-03-01,NER,0.0
56247,2001-04-01,NER,0.61
56248,2001-05-01,NER,5.81
56249,2001-06-01,NER,16.41
56250,2001-07-01,NER,109.27
56251,2001-08-01,NER,86.43
56252,2001-09-01,NER,30.2
56253,2001-10-01,NER,0.25
56254,2001-11-01,NER,0.0
56255,2001-12-01,NER,0.0
56256,2002-01-01,NER,0.0
56257,2002-02-01,NER,0.0
56258,2002-03-01,NER,0.14
56259,2002-04-01,NER,0.53
56260,2002-05-01,NER,1.84
56261,2002-06-01,NER,10.2
56262,2002-07-01,NER,83.47
56263,2002-08-01,NER,72.38
56264,2002-09-01,NER,49.03
56265,2002-10-01,NER,39.27
56266,2002-11-01,NER,0.28
56267,2002-12-01,NER,0.0
56268,2003-01-01,NER,0.0
56269,2003-02-01,NER,0.0
56270,2003-03-01,NER,1.05
56271,2003-04-01,NER,3.89
56272,2003-05-01,NER,7.92
56273,2003-06-01,NER,31.41
56274,2003-07-01,NER,53.23
56275,2003-08-01,NER,121.57
56276,2003-09-01,NER,57.72
56277,2003-10-01,NER,10.54
56278,2003-11-01,NER,0.02
56279,2003-12-01,NER,0.0
56280,2004-01-01,NER,0.02
56281,2004-02-01,NER,0.0
56282,2004-03-01,NER,0.09
56283,2004-04-01,NER,0.4
56284,2004-05-01,NER,9.68
56285,2004-06-01,NER,13.03
56286,2004-07-01,NER,55.25
56287,2004-08-01,NER,89.31
56288,2004-09-01,NER,14.67
56289,2004-10-01,NER,1.01
56290,2004-11-01,NER,0.0
56291,2004-12-01,NER,0.0
56292,2005-01-01,NER,0.0
56293,2005-02-01,NER,0.03
56294,2005-03-01,NER,0.01
56295,2005-04-01,NER,0.41
56296,2005-05-01,NER,14.02
56297,2005-06-01,NER,31.67
56298,2005-07-01,NER,73.4
56299,2005-08-01,NER,109.25
56300,2005-09-01,NER,29.84
56301,2005-10-01,NER,4.79
56302,2005-11-01,NER,0.0
56303,2005-12-01,NER,0.0
56304,2006-01-01,NER,0.03
56305,2006-02-01,NER,0.01
56306,2006-03-01,NER,0.0
56307,2006-04-01,NER,0.14
56308,2006-05-01,NER,5.09
56309,2006-06-01,NER,8.5
56310,2006-07-01,NER,49.97
56311,2006-08-01,NER,110.83
56312,2006-09-01,NER,47.46
56313,2006-10-01,NER,4.04
56314,2006-11-01,NER,0.0
56315,2006-12-01,NER,0.0
56316,2007-01-01,NER,0.0
56317,2007-02-01,NER,0.0
56318,2007-03-01,NER,0.01
56319,2007-04-01,NER,0.83
56320,2007-05-01,NER,4.59
56321,2007-06-01,NER,19.66
56322,2007-07-01,NER,65.99
56323,2007-08-01,NER,136.43
56324,2007-09-01,NER,40.53
56325,2007-10-01,NER,0.05
56326,2007-11-01,NER,0.07
56327,2007-12-01,NER,0.05
56328,2008-01-01,NER,0.01
56329,2008-02-01,NER,0.0
56330,2008-03-01,NER,0.0
56331,2008-04-01,NER,0.08
56332,2008-05-01,NER,4.7
56333,2008-06-01,NER,31.46
56334,2008-07-01,NER,50.46
56335,2008-08-01,NER,103.67
56336,2008-09-01,NER,28.63
56337,2008-10-01,NER,5.25
56338,2008-11-01,NER,0.0
56339,2008-12-01,NER,0.01
56340,2009-01-01,NER,0.01
56341,2009-02-01,NER,0.0
56342,2009-03-01,NER,0.03
56343,2009-04-01,NER,0.19
56344,2009-05-01,NER,6.16
56345,2009-06-01,NER,23.05
56346,2009-07-01,NER,32.48
56347,2009-08-01,NER,82.65
56348,2009-09-01,NER,30.79
56349,2009-10-01,NER,13.83
56350,2009-11-01,NER,0.01
56351,2009-12-01,NER,0.0
56352,2010-01-01,NER,0.0
56353,2010-02-01,NER,0.08
56354,2010-03-01,NER,0.0
56355,2010-04-01,NER,1.13
56356,2010-05-01,NER,4.66
56357,2010-06-01,NER,23.53
56358,2010-07-01,NER,99.66
56359,2010-08-01,NER,139.55
56360,2010-09-01,NER,45.88
56361,2010-10-01,NER,13.41
56362,2010-11-01,NER,0.03
56363,2010-12-01,NER,0.0
56364,2011-01-01,NER,0.0
56365,2011-02-01,NER,0.84
56366,2011-03-01,NER,0.05
56367,2011-04-01,NER,0.5
56368,2011-05-01,NER,6.19
56369,2011-06-01,NER,18.6
56370,2011-07-01,NER,35.25
56371,2011-08-01,NER,107.52
56372,2011-09-01,NER,31.34
56373,2011-10-01,NER,5.54
56374,2011-11-01,NER,0.0
56375,2011-12-01,NER,0.0
56376,2012-01-01,NER,0.02
56377,2012-02-01,NER,0.35
56378,2012-03-01,NER,0.28
56379,2012-04-01,NER,1.18
56380,2012-05-01,NER,13.38
56381,2012-06-01,NER,23.71
56382,2012-07-01,NER,66.68
56383,2012-08-01,NER,159.31
56384,2012-09-01,NER,59.9
56385,2012-10-01,NER,7.12
56386,2012-11-01,NER,0.0
56387,2012-12-01,NER,0.0
56388,2013-01-01,NER,0.01
56389,2013-02-01,NER,0.0
56390,2013-03-01,NER,0.03
56391,2013-04-01,NER,8.46
56392,2013-05-01,NER,5.17
56393,2013-06-01,NER,20.41
56394,2013-07-01,NER,37.59
56395,2013-08-01,NER,147.14
56396,2013-09-01,NER,34.7
56397,2013-10-01,NER,3.39
56398,2013-11-01,NER,0.01
56399,2013-12-01,NER,0.0
56400,2014-01-01,NER,0.25
56401,2014-02-01,NER,0.42
56402,2014-03-01,NER,0.02
56403,2014-04-01,NER,2.24
56404,2014-05-01,NER,14.91
56405,2014-06-01,NER,11.63
56406,2014-07-01,NER,59.79
56407,2014-08-01,NER,161.41
56408,2014-09-01,NER,33.32
56409,2014-10-01,NER,3.65
56410,2014-11-01,NER,0.01
56411,2014-12-01,NER,0.0
56412,2015-01-01,NER,0.0
56413,2015-02-01,NER,0.58
56414,2015-03-01,NER,0.55
56415,2015-04-01,NER,0.06
56416,2015-05-01,NER,0.89
56417,2015-06-01,NER,11.25
56418,2015-07-01,NER,53.76
56419,2015-08-01,NER,153.8
56420,2015-09-01,NER,82.94
56421,2015-10-01,NER,3.77
56422,2015-11-01,NER,0.01
56423,2015-12-01,NER,0.0
56424,2016-01-01,NER,0.01
56425,2016-02-01,NER,0.0
56426,2016-03-01,NER,3.17
56427,2016-04-01,NER,2.47
56428,2016-05-01,NER,10.65
56429,2016-06-01,NER,34.36
56430,2016-07-01,NER,101.44
56431,2016-08-01,NER,130.06
56432,2016-09-01,NER,33.73
56433,2016-10-01,NER,0.71
56434,2016-11-01,NER,0.0
56435,2016-12-01,NER,0.0
56436,2017-01-01,NER,0.01
56437,2017-02-01,NER,0.0
56438,2017-03-01,NER,0.0
56439,2017-04-01,NER,0.16
56440,2017-05-01,NER,11.4
56441,2017-06-01,NER,53.77
56442,2017-07-01,NER,67.87
56443,2017-08-01,NER,147.7
56444,2017-09-01,NER,45.34
56445,2017-10-01,NER,2.24
56446,2017-11-01,NER,0.0
56447,2017-12-01,NER,0.28
56448,1990-01-01,NFK,67.92
56449,1990-02-01,NFK,24.42
56450,1990-03-01,NFK,82.61
56451,1990-04-01,NFK,18.47
56452,1990-05-01,NFK,43.27
56453,1990-06-01,NFK,122.59
56454,1990-07-01,NFK,45.27
56455,1990-08-01,NFK,107.44
56456,1990-09-01,NFK,50.14
56457,1990-10-01,NFK,68.17
56458,1990-11-01,NFK,93.37
56459,1990-12-01,NFK,15.46
56460,1991-01-01,NFK,14.17
56461,1991-02-01,NFK,29.32
56462,1991-03-01,NFK,57.6
56463,1991-04-01,NFK,26.19
56464,1991-05-01,NFK,22.55
56465,1991-06-01,NFK,139.12
56466,1991-07-01,NFK,114.3
56467,1991-08-01,NFK,66.8
56468,1991-09-01,NFK,37.1
56469,1991-10-01,NFK,36.33
56470,1991-11-01,NFK,32.11
56471,1991-12-01,NFK,88.35
56472,1992-01-01,NFK,20.54
56473,1992-02-01,NFK,73.62
56474,1992-03-01,NFK,90.04
56475,1992-04-01,NFK,116.2
56476,1992-05-01,NFK,51.05
56477,1992-06-01,NFK,146.82
56478,1992-07-01,NFK,51.5
56479,1992-08-01,NFK,99.12
56480,1992-09-01,NFK,94.36
56481,1992-10-01,NFK,45.34
56482,1992-11-01,NFK,101.05
56483,1992-12-01,NFK,51.88
56484,1993-01-01,NFK,8.29
56485,1993-02-01,NFK,16.96
56486,1993-03-01,NFK,148.15
56487,1993-04-01,NFK,17.31
56488,1993-05-01,NFK,57.45
56489,1993-06-01,NFK,45.63
56490,1993-07-01,NFK,168.33
56491,1993-08-01,NFK,43.72
56492,1993-09-01,NFK,40.95
56493,1993-10-01,NFK,59.5
56494,1993-11-01,NFK,49.88
56495,1993-12-01,NFK,41.36
56496,1994-01-01,NFK,14.25
56497,1994-02-01,NFK,64.67
56498,1994-03-01,NFK,209.24
56499,1994-04-01,NFK,86.26
56500,1994-05-01,NFK,25.3
56501,1994-06-01,NFK,110.41
56502,1994-07-01,NFK,51.9
56503,1994-08-01,NFK,45.4
56504,1994-09-01,NFK,50.45
56505,1994-10-01,NFK,33.62
56506,1994-11-01,NFK,20.98
56507,1994-12-01,NFK,16.83
56508,1995-01-01,NFK,166.25
56509,1995-02-01,NFK,15.06
56510,1995-03-01,NFK,71.93
56511,1995-04-01,NFK,176.37
56512,1995-05-01,NFK,61.03
56513,1995-06-01,NFK,57.76
56514,1995-07-01,NFK,58.02
56515,1995-08-01,NFK,65.6
56516,1995-09-01,NFK,87.6
56517,1995-10-01,NFK,35.68
56518,1995-11-01,NFK,95.19
56519,1995-12-01,NFK,94.68
56520,1996-01-01,NFK,30.15
56521,1996-02-01,NFK,107.48
56522,1996-03-01,NFK,106.42
56523,1996-04-01,NFK,78.11
56524,1996-05-01,NFK,71.48
56525,1996-06-01,NFK,92.25
56526,1996-07-01,NFK,105.24
56527,1996-08-01,NFK,78.17
56528,1996-09-01,NFK,93.83
56529,1996-10-01,NFK,81.36
56530,1996-11-01,NFK,35.41
56531,1996-12-01,NFK,127.49
56532,1997-01-01,NFK,138.25
56533,1997-02-01,NFK,67.98
56534,1997-03-01,NFK,25.44
56535,1997-04-01,NFK,52.1
56536,1997-05-01,NFK,153.34
56537,1997-06-01,NFK,108.93
56538,1997-07-01,NFK,51.92
56539,1997-08-01,NFK,52.27
56540,1997-09-01,NFK,77.58
56541,1997-10-01,NFK,30.6
56542,1997-11-01,NFK,28.72
56543,1997-12-01,NFK,53.41
56544,1998-01-01,NFK,18.36
56545,1998-02-01,NFK,23.64
56546,1998-03-01,NFK,100.74
56547,1998-04-01,NFK,169.14
56548,1998-05-01,NFK,93.39
56549,1998-06-01,NFK,122.98
56550,1998-07-01,NFK,140.48
56551,1998-08-01,NFK,112.62
56552,1998-09-01,NFK,97.17
56553,1998-10-01,NFK,123.21
56554,1998-11-01,NFK,86.44
56555,1998-12-01,NFK,199.51
56556,1999-01-01,NFK,103.92
56557,1999-02-01,NFK,228.23
56558,1999-03-01,NFK,307.39
56559,1999-04-01,NFK,40.49
56560,1999-05-01,NFK,54.34
56561,1999-06-01,NFK,90.96
56562,1999-07-01,NFK,145.02
56563,1999-08-01,NFK,45.28
56564,1999-09-01,NFK,39.65
56565,1999-10-01,NFK,52.8
56566,1999-11-01,NFK,46.24
56567,1999-12-01,NFK,74.54
56568,2000-01-01,NFK,32.71
56569,2000-02-01,NFK,61.12
56570,2000-03-01,NFK,19.88
56571,2000-04-01,NFK,17.45
56572,2000-05-01,NFK,64.75
56573,2000-06-01,NFK,76.73
56574,2000-07-01,NFK,149.44
56575,2000-08-01,NFK,70.88
56576,2000-09-01,NFK,29.84
56577,2000-10-01,NFK,132.52
56578,2000-11-01,NFK,53.43
56579,2000-12-01,NFK,60.62
56580,2001-01-01,NFK,75.48
56581,2001-02-01,NFK,67.12
56582,2001-03-01,NFK,145.14
56583,2001-04-01,NFK,39.01
56584,2001-05-01,NFK,142.03
56585,2001-06-01,NFK,29.84
56586,2001-07-01,NFK,163.36
56587,2001-08-01,NFK,64.22
56588,2001-09-01,NFK,96.08
56589,2001-10-01,NFK,58.16
56590,2001-11-01,NFK,109.4
56591,2001-12-01,NFK,50.49
56592,2002-01-01,NFK,250.03
56593,2002-02-01,NFK,103.4
56594,2002-03-01,NFK,47.09
56595,2002-04-01,NFK,89.02
56596,2002-05-01,NFK,144.51
56597,2002-06-01,NFK,148.73
56598,2002-07-01,NFK,132.73
56599,2002-08-01,NFK,66.63
56600,2002-09-01,NFK,48.62
56601,2002-10-01,NFK,68.4
56602,2002-11-01,NFK,8.73
56603,2002-12-01,NFK,194.39
56604,2003-01-01,NFK,39.9
56605,2003-02-01,NFK,21.09
56606,2003-03-01,NFK,116.15
56607,2003-04-01,NFK,56.92
56608,2003-05-01,NFK,174.24
56609,2003-06-01,NFK,94.18
56610,2003-07-01,NFK,49.72
56611,2003-08-01,NFK,87.54
56612,2003-09-01,NFK,58.4
56613,2003-10-01,NFK,81.78
56614,2003-11-01,NFK,21.92
56615,2003-12-01,NFK,50.29
56616,2004-01-01,NFK,80.13
56617,2004-02-01,NFK,125.67
56618,2004-03-01,NFK,55.07
56619,2004-04-01,NFK,32.68
56620,2004-05-01,NFK,109.42
56621,2004-06-01,NFK,121.75
56622,2004-07-01,NFK,79.62
56623,2004-08-01,NFK,97.82
56624,2004-09-01,NFK,44.89
56625,2004-10-01,NFK,44.03
56626,2004-11-01,NFK,19.48
56627,2004-12-01,NFK,52.9
56628,2005-01-01,NFK,126.35
56629,2005-02-01,NFK,37.34
56630,2005-03-01,NFK,43.16
56631,2005-04-01,NFK,34.59
56632,2005-05-01,NFK,153.48
56633,2005-06-01,NFK,89.37
56634,2005-07-01,NFK,72.24
56635,2005-08-01,NFK,73.92
56636,2005-09-01,NFK,52.21
56637,2005-10-01,NFK,68.19
56638,2005-11-01,NFK,39.35
56639,2005-12-01,NFK,28.86
56640,2006-01-01,NFK,75.44
56641,2006-02-01,NFK,18.61
56642,2006-03-01,NFK,72.17
56643,2006-04-01,NFK,139.79
56644,2006-05-01,NFK,90.35
56645,2006-06-01,NFK,85.99
56646,2006-07-01,NFK,71.47
56647,2006-08-01,NFK,50.21
56648,2006-09-01,NFK,29.38
56649,2006-10-01,NFK,30.42
56650,2006-11-01,NFK,81.17
56651,2006-12-01,NFK,46.13
56652,2007-01-01,NFK,40.21
56653,2007-02-01,NFK,46.49
56654,2007-03-01,NFK,81.54
56655,2007-04-01,NFK,47.17
56656,2007-05-01,NFK,18.28
56657,2007-06-01,NFK,210.95
56658,2007-07-01,NFK,66.58
56659,2007-08-01,NFK,114.16
56660,2007-09-01,NFK,41.01
56661,2007-10-01,NFK,24.4
56662,2007-11-01,NFK,35.56
56663,2007-12-01,NFK,182.62
56664,2008-01-01,NFK,118.85
56665,2008-02-01,NFK,248.25
56666,2008-03-01,NFK,76.89
56667,2008-04-01,NFK,149.87
56668,2008-05-01,NFK,147.58
56669,2008-06-01,NFK,27.92
56670,2008-07-01,NFK,127.83
56671,2008-08-01,NFK,51.39
56672,2008-09-01,NFK,50.13
56673,2008-10-01,NFK,24.01
56674,2008-11-01,NFK,99.43
56675,2008-12-01,NFK,77.92
56676,2009-01-01,NFK,27.72
56677,2009-02-01,NFK,138.31
56678,2009-03-01,NFK,21.91
56679,2009-04-01,NFK,111.2
56680,2009-05-01,NFK,26.42
56681,2009-06-01,NFK,107.49
56682,2009-07-01,NFK,109.4
56683,2009-08-01,NFK,59.86
56684,2009-09-01,NFK,96.66
56685,2009-10-01,NFK,24.65
56686,2009-11-01,NFK,38.41
56687,2009-12-01,NFK,11.92
56688,2010-01-01,NFK,26.78
56689,2010-02-01,NFK,16.0
56690,2010-03-01,NFK,25.23
56691,2010-04-01,NFK,58.9
56692,2010-05-01,NFK,141.91
56693,2010-06-01,NFK,84.24
56694,2010-07-01,NFK,32.37
56695,2010-08-01,NFK,95.77
56696,2010-09-01,NFK,92.8
56697,2010-10-01,NFK,89.27
56698,2010-11-01,NFK,44.25
56699,2010-12-01,NFK,27.56
56700,2011-01-01,NFK,76.03
56701,2011-02-01,NFK,23.41
56702,2011-03-01,NFK,156.66
56703,2011-04-01,NFK,172.76
56704,2011-05-01,NFK,134.78
56705,2011-06-01,NFK,114.34
56706,2011-07-01,NFK,72.59
56707,2011-08-01,NFK,187.4
56708,2011-09-01,NFK,69.39
56709,2011-10-01,NFK,39.4
56710,2011-11-01,NFK,10.45
56711,2011-12-01,NFK,199.35
56712,2012-01-01,NFK,16.1
56713,2012-02-01,NFK,84.83
56714,2012-03-01,NFK,87.58
56715,2012-04-01,NFK,55.42
56716,2012-05-01,NFK,120.15
56717,2012-06-01,NFK,223.79
56718,2012-07-01,NFK,130.32
56719,2012-08-01,NFK,64.12
56720,2012-09-01,NFK,50.06
56721,2012-10-01,NFK,59.57
56722,2012-11-01,NFK,33.22
56723,2012-12-01,NFK,270.99
56724,2013-01-01,NFK,14.18
56725,2013-02-01,NFK,23.42
56726,2013-03-01,NFK,34.53
56727,2013-04-01,NFK,125.83
56728,2013-05-01,NFK,92.53
56729,2013-06-01,NFK,99.63
56730,2013-07-01,NFK,104.01
56731,2013-08-01,NFK,52.57
56732,2013-09-01,NFK,77.86
56733,2013-10-01,NFK,37.46
56734,2013-11-01,NFK,93.36
56735,2013-12-01,NFK,32.77
56736,2014-01-01,NFK,40.85
56737,2014-02-01,NFK,158.3
56738,2014-03-01,NFK,16.1
56739,2014-04-01,NFK,41.24
56740,2014-05-01,NFK,37.85
56741,2014-06-01,NFK,84.16
56742,2014-07-01,NFK,100.18
56743,2014-08-01,NFK,106.76
56744,2014-09-01,NFK,30.23
56745,2014-10-01,NFK,45.65
56746,2014-11-01,NFK,20.71
56747,2014-12-01,NFK,140.49
56748,2015-01-01,NFK,90.26
56749,2015-02-01,NFK,100.99
56750,2015-03-01,NFK,47.08
56751,2015-04-01,NFK,68.94
56752,2015-05-01,NFK,36.89
56753,2015-06-01,NFK,52.45
56754,2015-07-01,NFK,120.45
56755,2015-08-01,NFK,80.0
56756,2015-09-01,NFK,56.31
56757,2015-10-01,NFK,18.28
56758,2015-11-01,NFK,52.41
56759,2015-12-01,NFK,123.34
56760,2016-01-01,NFK,95.78
56761,2016-02-01,NFK,171.59
56762,2016-03-01,NFK,80.59
56763,2016-04-01,NFK,62.83
56764,2016-05-01,NFK,118.83
56765,2016-06-01,NFK,102.64
56766,2016-07-01,NFK,58.4
56767,2016-08-01,NFK,84.89
56768,2016-09-01,NFK,66.08
56769,2016-10-01,NFK,28.99
56770,2016-11-01,NFK,79.22
56771,2016-12-01,NFK,10.8
56772,2017-01-01,NFK,64.19
56773,2017-02-01,NFK,164.52
56774,2017-03-01,NFK,58.96
56775,2017-04-01,NFK,81.02
56776,2017-05-01,NFK,97.71
56777,2017-06-01,NFK,188.61
56778,2017-07-01,NFK,90.23
56779,2017-08-01,NFK,76.61
56780,2017-09-01,NFK,37.68
56781,2017-10-01,NFK,16.83
56782,2017-11-01,NFK,47.16
56783,2017-12-01,NFK,112.76
56784,1990-01-01,NGA,24.68
56785,1990-02-01,NGA,19.84
56786,1990-03-01,NGA,15.72
56787,1990-04-01,NGA,114.37
56788,1990-05-01,NGA,167.21
56789,1990-06-01,NGA,143.67
56790,1990-07-01,NGA,258.74
56791,1990-08-01,NGA,198.7
56792,1990-09-01,NGA,179.75
56793,1990-10-01,NGA,133.26
56794,1990-11-01,NGA,65.22
56795,1990-12-01,NGA,53.78
56796,1991-01-01,NGA,13.06
56797,1991-02-01,NGA,44.34
56798,1991-03-01,NGA,69.03
56799,1991-04-01,NGA,136.18
56800,1991-05-01,NGA,207.49
56801,1991-06-01,NGA,155.36
56802,1991-07-01,NGA,230.98
56803,1991-08-01,NGA,239.05
56804,1991-09-01,NGA,160.88
56805,1991-10-01,NGA,153.78
56806,1991-11-01,NGA,45.28
56807,1991-12-01,NGA,12.06
56808,1992-01-01,NGA,4.46
56809,1992-02-01,NGA,6.95
56810,1992-03-01,NGA,76.65
56811,1992-04-01,NGA,96.78
56812,1992-05-01,NGA,159.55
56813,1992-06-01,NGA,169.64
56814,1992-07-01,NGA,231.58
56815,1992-08-01,NGA,197.45
56816,1992-09-01,NGA,211.31
56817,1992-10-01,NGA,140.81
56818,1992-11-01,NGA,59.57
56819,1992-12-01,NGA,14.45
56820,1993-01-01,NGA,6.48
56821,1993-02-01,NGA,26.39
56822,1993-03-01,NGA,65.21
56823,1993-04-01,NGA,84.93
56824,1993-05-01,NGA,125.61
56825,1993-06-01,NGA,178.72
56826,1993-07-01,NGA,216.66
56827,1993-08-01,NGA,226.83
56828,1993-09-01,NGA,194.61
56829,1993-10-01,NGA,128.38
56830,1993-11-01,NGA,83.58
56831,1993-12-01,NGA,26.59
56832,1994-01-01,NGA,34.93
56833,1994-02-01,NGA,18.99
56834,1994-03-01,NGA,50.29
56835,1994-04-01,NGA,101.88
56836,1994-05-01,NGA,149.57
56837,1994-06-01,NGA,199.08
56838,1994-07-01,NGA,233.79
56839,1994-08-01,NGA,258.25
56840,1994-09-01,NGA,221.56
56841,1994-10-01,NGA,195.97
56842,1994-11-01,NGA,41.44
56843,1994-12-01,NGA,3.66
56844,1995-01-01,NGA,9.79
56845,1995-02-01,NGA,32.83
56846,1995-03-01,NGA,64.5
56847,1995-04-01,NGA,111.6
56848,1995-05-01,NGA,146.56
56849,1995-06-01,NGA,195.03
56850,1995-07-01,NGA,230.26
56851,1995-08-01,NGA,269.18
56852,1995-09-01,NGA,223.22
56853,1995-10-01,NGA,162.67
56854,1995-11-01,NGA,44.13
56855,1995-12-01,NGA,18.76
56856,1996-01-01,NGA,17.01
56857,1996-02-01,NGA,34.81
56858,1996-03-01,NGA,81.96
56859,1996-04-01,NGA,90.08
56860,1996-05-01,NGA,156.15
56861,1996-06-01,NGA,210.76
56862,1996-07-01,NGA,171.22
56863,1996-08-01,NGA,240.24
56864,1996-09-01,NGA,201.01
56865,1996-10-01,NGA,150.2
