,month,gadm0,tmp
38009,1993-06-01,IRL,13.43
38010,1993-07-01,IRL,14.09
38011,1993-08-01,IRL,13.64
38012,1993-09-01,IRL,11.9
38013,1993-10-01,IRL,7.59
38014,1993-11-01,IRL,6.54
38015,1993-12-01,IRL,5.92
38016,1994-01-01,IRL,5.56
38017,1994-02-01,IRL,4.78
38018,1994-03-01,IRL,7.45
38019,1994-04-01,IRL,7.51
38020,1994-05-01,IRL,10.08
38021,1994-06-01,IRL,12.65
38022,1994-07-01,IRL,14.82
38023,1994-08-01,IRL,14.01
38024,1994-09-01,IRL,11.88
38025,1994-10-01,IRL,10.35
38026,1994-11-01,IRL,10.03
38027,1994-12-01,IRL,7.15
38028,1995-01-01,IRL,5.38
38029,1995-02-01,IRL,6.44
38030,1995-03-01,IRL,5.74
38031,1995-04-01,IRL,8.71
38032,1995-05-01,IRL,10.52
38033,1995-06-01,IRL,14.42
38034,1995-07-01,IRL,16.48
38035,1995-08-01,IRL,17.86
38036,1995-09-01,IRL,12.87
38037,1995-10-01,IRL,12.44
38038,1995-11-01,IRL,8.22
38039,1995-12-01,IRL,4.32
38040,1996-01-01,IRL,6.26
38041,1996-02-01,IRL,3.88
38042,1996-03-01,IRL,5.46
38043,1996-04-01,IRL,8.51
38044,1996-05-01,IRL,8.9
38045,1996-06-01,IRL,13.38
38046,1996-07-01,IRL,14.9
38047,1996-08-01,IRL,14.46
38048,1996-09-01,IRL,13.47
38049,1996-10-01,IRL,11.17
38050,1996-11-01,IRL,6.33
38051,1996-12-01,IRL,4.57
38052,1997-01-01,IRL,4.63
38053,1997-02-01,IRL,6.71
38054,1997-03-01,IRL,8.14
38055,1997-04-01,IRL,9.68
38056,1997-05-01,IRL,11.24
38057,1997-06-01,IRL,12.82
38058,1997-07-01,IRL,15.28
38059,1997-08-01,IRL,16.12
38060,1997-09-01,IRL,13.51
38061,1997-10-01,IRL,11.12
38062,1997-11-01,IRL,8.65
38063,1997-12-01,IRL,6.73
38064,1998-01-01,IRL,5.7
38065,1998-02-01,IRL,7.87
38066,1998-03-01,IRL,8.22
38067,1998-04-01,IRL,7.07
38068,1998-05-01,IRL,11.98
38069,1998-06-01,IRL,12.87
38070,1998-07-01,IRL,14.18
38071,1998-08-01,IRL,15.0
38072,1998-09-01,IRL,13.69
38073,1998-10-01,IRL,10.64
38074,1998-11-01,IRL,7.6
38075,1998-12-01,IRL,6.62
38076,1999-01-01,IRL,5.64
38077,1999-02-01,IRL,6.4
38078,1999-03-01,IRL,7.04
38079,1999-04-01,IRL,9.0
38080,1999-05-01,IRL,11.83
38081,1999-06-01,IRL,12.46
38082,1999-07-01,IRL,15.86
38083,1999-08-01,IRL,15.07
38084,1999-09-01,IRL,13.82
38085,1999-10-01,IRL,10.55
38086,1999-11-01,IRL,7.93
38087,1999-12-01,IRL,5.34
38088,2000-01-01,IRL,5.53
38089,2000-02-01,IRL,6.56
38090,2000-03-01,IRL,7.63
38091,2000-04-01,IRL,6.93
38092,2000-05-01,IRL,11.25
38093,2000-06-01,IRL,13.47
38094,2000-07-01,IRL,15.15
38095,2000-08-01,IRL,15.04
38096,2000-09-01,IRL,13.4
38097,2000-10-01,IRL,9.56
38098,2000-11-01,IRL,6.46
38099,2000-12-01,IRL,5.69
38100,2001-01-01,IRL,4.02
38101,2001-02-01,IRL,4.89
38102,2001-03-01,IRL,5.38
38103,2001-04-01,IRL,7.7
38104,2001-05-01,IRL,11.94
38105,2001-06-01,IRL,13.02
38106,2001-07-01,IRL,14.72
38107,2001-08-01,IRL,14.67
38108,2001-09-01,IRL,13.19
38109,2001-10-01,IRL,12.07
38110,2001-11-01,IRL,8.66
38111,2001-12-01,IRL,5.11
38112,2002-01-01,IRL,7.52
38113,2002-02-01,IRL,6.84
38114,2002-03-01,IRL,7.43
38115,2002-04-01,IRL,8.7
38116,2002-05-01,IRL,10.76
38117,2002-06-01,IRL,12.38
38118,2002-07-01,IRL,14.04
38119,2002-08-01,IRL,15.15
38120,2002-09-01,IRL,13.34
38121,2002-10-01,IRL,9.63
38122,2002-11-01,IRL,8.69
38123,2002-12-01,IRL,6.28
38124,2003-01-01,IRL,5.36
38125,2003-02-01,IRL,5.47
38126,2003-03-01,IRL,7.56
38127,2003-04-01,IRL,9.48
38128,2003-05-01,IRL,10.58
38129,2003-06-01,IRL,13.79
38130,2003-07-01,IRL,15.34
38131,2003-08-01,IRL,16.24
38132,2003-09-01,IRL,13.5
38133,2003-10-01,IRL,9.4
38134,2003-11-01,IRL,8.27
38135,2003-12-01,IRL,6.25
38136,2004-01-01,IRL,5.83
38137,2004-02-01,IRL,5.37
38138,2004-03-01,IRL,6.79
38139,2004-04-01,IRL,8.62
38140,2004-05-01,IRL,11.34
38141,2004-06-01,IRL,14.14
38142,2004-07-01,IRL,14.14
38143,2004-08-01,IRL,15.36
38144,2004-09-01,IRL,13.95
38145,2004-10-01,IRL,9.01
38146,2004-11-01,IRL,8.54
38147,2004-12-01,IRL,7.14
38148,2005-01-01,IRL,6.99
38149,2005-02-01,IRL,5.06
38150,2005-03-01,IRL,7.68
38151,2005-04-01,IRL,8.15
38152,2005-05-01,IRL,10.35
38153,2005-06-01,IRL,14.43
38154,2005-07-01,IRL,15.43
38155,2005-08-01,IRL,15.2
38156,2005-09-01,IRL,13.82
38157,2005-10-01,IRL,11.63
38158,2005-11-01,IRL,7.03
38159,2005-12-01,IRL,6.34
38160,2006-01-01,IRL,5.76
38161,2006-02-01,IRL,5.15
38162,2006-03-01,IRL,5.71
38163,2006-04-01,IRL,8.15
38164,2006-05-01,IRL,10.73
38165,2006-06-01,IRL,14.67
38166,2006-07-01,IRL,16.81
38167,2006-08-01,IRL,14.94
38168,2006-09-01,IRL,14.72
38169,2006-10-01,IRL,12.02
38170,2006-11-01,IRL,7.62
38171,2006-12-01,IRL,6.8
38172,2007-01-01,IRL,6.86
38173,2007-02-01,IRL,5.98
38174,2007-03-01,IRL,6.79
38175,2007-04-01,IRL,10.71
38176,2007-05-01,IRL,11.24
38177,2007-06-01,IRL,14.02
38178,2007-07-01,IRL,14.1
38179,2007-08-01,IRL,14.5
38180,2007-09-01,IRL,13.31
38181,2007-10-01,IRL,11.75
38182,2007-11-01,IRL,8.95
38183,2007-12-01,IRL,7.1
38184,2008-01-01,IRL,6.62
38185,2008-02-01,IRL,6.29
38186,2008-03-01,IRL,6.21
38187,2008-04-01,IRL,7.7
38188,2008-05-01,IRL,12.71
38189,2008-06-01,IRL,13.1
38190,2008-07-01,IRL,14.77
38191,2008-08-01,IRL,14.7
38192,2008-09-01,IRL,12.36
38193,2008-10-01,IRL,9.36
38194,2008-11-01,IRL,7.52
38195,2008-12-01,IRL,5.11
38196,2009-01-01,IRL,4.61
38197,2009-02-01,IRL,5.2
38198,2009-03-01,IRL,7.08
38199,2009-04-01,IRL,8.79
38200,2009-05-01,IRL,10.86
38201,2009-06-01,IRL,14.4
38202,2009-07-01,IRL,14.55
38203,2009-08-01,IRL,14.7
38204,2009-09-01,IRL,12.79
38205,2009-10-01,IRL,11.64
38206,2009-11-01,IRL,7.63
38207,2009-12-01,IRL,3.61
38208,2010-01-01,IRL,2.41
38209,2010-02-01,IRL,2.83
38210,2010-03-01,IRL,5.55
38211,2010-04-01,IRL,8.64
38212,2010-05-01,IRL,10.71
38213,2010-06-01,IRL,14.72
38214,2010-07-01,IRL,15.04
38215,2010-08-01,IRL,14.11
38216,2010-09-01,IRL,13.48
38217,2010-10-01,IRL,10.29
38218,2010-11-01,IRL,5.47
38219,2010-12-01,IRL,0.72
38220,2011-01-01,IRL,3.71
38221,2011-02-01,IRL,6.96
38222,2011-03-01,IRL,6.5
38223,2011-04-01,IRL,10.85
38224,2011-05-01,IRL,10.98
38225,2011-06-01,IRL,11.98
38226,2011-07-01,IRL,14.07
38227,2011-08-01,IRL,13.42
38228,2011-09-01,IRL,13.4
38229,2011-10-01,IRL,11.53
38230,2011-11-01,IRL,9.81
38231,2011-12-01,IRL,6.25
38232,2012-01-01,IRL,6.98
38233,2012-02-01,IRL,7.21
38234,2012-03-01,IRL,8.59
38235,2012-04-01,IRL,6.95
38236,2012-05-01,IRL,10.88
38237,2012-06-01,IRL,12.57
38238,2012-07-01,IRL,13.9
38239,2012-08-01,IRL,15.27
38240,2012-09-01,IRL,12.38
38241,2012-10-01,IRL,8.93
38242,2012-11-01,IRL,6.34
38243,2012-12-01,IRL,5.87
38244,2013-01-01,IRL,5.6
38245,2013-02-01,IRL,4.9
38246,2013-03-01,IRL,3.75
38247,2013-04-01,IRL,7.12
38248,2013-05-01,IRL,9.91
38249,2013-06-01,IRL,13.46
38250,2013-07-01,IRL,17.41
38251,2013-08-01,IRL,15.28
38252,2013-09-01,IRL,13.45
38253,2013-10-01,IRL,11.85
38254,2013-11-01,IRL,6.66
38255,2013-12-01,IRL,6.9
38256,2014-01-01,IRL,5.66
38257,2014-02-01,IRL,5.51
38258,2014-03-01,IRL,6.83
38259,2014-04-01,IRL,9.68
38260,2014-05-01,IRL,11.21
38261,2014-06-01,IRL,14.37
38262,2014-07-01,IRL,16.17
38263,2014-08-01,IRL,13.89
38264,2014-09-01,IRL,14.12
38265,2014-10-01,IRL,11.22
38266,2014-11-01,IRL,7.85
38267,2014-12-01,IRL,5.9
38268,2015-01-01,IRL,5.06
38269,2015-02-01,IRL,4.61
38270,2015-03-01,IRL,6.14
38271,2015-04-01,IRL,8.46
38272,2015-05-01,IRL,9.79
38273,2015-06-01,IRL,12.96
38274,2015-07-01,IRL,13.8
38275,2015-08-01,IRL,13.75
38276,2015-09-01,IRL,12.15
38277,2015-10-01,IRL,10.61
38278,2015-11-01,IRL,9.22
38279,2015-12-01,IRL,8.45
38280,2016-01-01,IRL,6.12
38281,2016-02-01,IRL,4.92
38282,2016-03-01,IRL,6.24
38283,2016-04-01,IRL,7.05
38284,2016-05-01,IRL,11.85
38285,2016-06-01,IRL,14.39
38286,2016-07-01,IRL,14.96
38287,2016-08-01,IRL,15.21
38288,2016-09-01,IRL,13.94
38289,2016-10-01,IRL,10.62
38290,2016-11-01,IRL,5.84
38291,2016-12-01,IRL,7.32
38292,2017-01-01,IRL,6.27
38293,2017-02-01,IRL,6.48
38294,2017-03-01,IRL,8.02
38295,2017-04-01,IRL,8.83
38296,2017-05-01,IRL,12.25
38297,2017-06-01,IRL,13.94
38298,2017-07-01,IRL,14.82
38299,2017-08-01,IRL,14.25
38300,2017-09-01,IRL,12.53
38301,2017-10-01,IRL,11.65
38302,2017-11-01,IRL,7.26
38303,2017-12-01,IRL,5.97
38304,1990-01-01,IRN,-1.8
38305,1990-02-01,IRN,0.95
38306,1990-03-01,IRN,5.4
38307,1990-04-01,IRN,11.65
38308,1990-05-01,IRN,18.76
38309,1990-06-01,IRN,24.23
38310,1990-07-01,IRN,26.35
38311,1990-08-01,IRN,25.55
38312,1990-09-01,IRN,22.55
38313,1990-10-01,IRN,15.32
38314,1990-11-01,IRN,10.58
38315,1990-12-01,IRN,3.47
38316,1991-01-01,IRN,0.44
38317,1991-02-01,IRN,0.89
38318,1991-03-01,IRN,6.45
38319,1991-04-01,IRN,14.02
38320,1991-05-01,IRN,17.55
38321,1991-06-01,IRN,23.57
38322,1991-07-01,IRN,26.53
38323,1991-08-01,IRN,25.9
38324,1991-09-01,IRN,21.36
38325,1991-10-01,IRN,15.24
38326,1991-11-01,IRN,9.02
38327,1991-12-01,IRN,2.14
38328,1992-01-01,IRN,-2.85
38329,1992-02-01,IRN,-0.05
38330,1992-03-01,IRN,2.77
38331,1992-04-01,IRN,11.02
38332,1992-05-01,IRN,15.46
38333,1992-06-01,IRN,22.15
38334,1992-07-01,IRN,25.83
38335,1992-08-01,IRN,23.74
38336,1992-09-01,IRN,20.08
38337,1992-10-01,IRN,14.72
38338,1992-11-01,IRN,8.8
38339,1992-12-01,IRN,2.55
38340,1993-01-01,IRN,-0.99
38341,1993-02-01,IRN,1.58
38342,1993-03-01,IRN,5.62
38343,1993-04-01,IRN,12.52
38344,1993-05-01,IRN,17.37
38345,1993-06-01,IRN,22.93
38346,1993-07-01,IRN,25.9
38347,1993-08-01,IRN,25.14
38348,1993-09-01,IRN,21.94
38349,1993-10-01,IRN,14.45
38350,1993-11-01,IRN,6.65
38351,1993-12-01,IRN,4.13
38352,1994-01-01,IRN,2.93
38353,1994-02-01,IRN,2.14
38354,1994-03-01,IRN,7.78
38355,1994-04-01,IRN,14.3
38356,1994-05-01,IRN,18.47
38357,1994-06-01,IRN,23.14
38358,1994-07-01,IRN,26.29
38359,1994-08-01,IRN,25.96
38360,1994-09-01,IRN,20.09
38361,1994-10-01,IRN,14.9
38362,1994-11-01,IRN,9.46
38363,1994-12-01,IRN,0.88
38364,1995-01-01,IRN,3.23
38365,1995-02-01,IRN,4.0
38366,1995-03-01,IRN,7.79
38367,1995-04-01,IRN,12.79
38368,1995-05-01,IRN,18.24
38369,1995-06-01,IRN,22.73
38370,1995-07-01,IRN,26.73
38371,1995-08-01,IRN,26.79
38372,1995-09-01,IRN,21.46
38373,1995-10-01,IRN,14.55
38374,1995-11-01,IRN,9.36
38375,1995-12-01,IRN,1.98
38376,1996-01-01,IRN,-0.12
38377,1996-02-01,IRN,3.5
38378,1996-03-01,IRN,5.73
38379,1996-04-01,IRN,12.1
38380,1996-05-01,IRN,19.18
38381,1996-06-01,IRN,23.17
38382,1996-07-01,IRN,26.48
38383,1996-08-01,IRN,25.91
38384,1996-09-01,IRN,22.46
38385,1996-10-01,IRN,15.01
38386,1996-11-01,IRN,8.33
38387,1996-12-01,IRN,5.91
38388,1997-01-01,IRN,2.11
38389,1997-02-01,IRN,0.67
38390,1997-03-01,IRN,4.48
38391,1997-04-01,IRN,12.09
38392,1997-05-01,IRN,18.35
38393,1997-06-01,IRN,23.94
38394,1997-07-01,IRN,26.74
38395,1997-08-01,IRN,26.61
38396,1997-09-01,IRN,20.97
38397,1997-10-01,IRN,16.76
38398,1997-11-01,IRN,8.29
38399,1997-12-01,IRN,3.34
38400,1998-01-01,IRN,-0.84
38401,1998-02-01,IRN,0.77
38402,1998-03-01,IRN,6.66
38403,1998-04-01,IRN,14.3
38404,1998-05-01,IRN,18.88
38405,1998-06-01,IRN,25.15
38406,1998-07-01,IRN,26.86
38407,1998-08-01,IRN,26.76
38408,1998-09-01,IRN,22.22
38409,1998-10-01,IRN,15.85
38410,1998-11-01,IRN,11.49
38411,1998-12-01,IRN,7.57
38412,1999-01-01,IRN,2.28
38413,1999-02-01,IRN,5.3
38414,1999-03-01,IRN,7.38
38415,1999-04-01,IRN,13.67
38416,1999-05-01,IRN,19.9
38417,1999-06-01,IRN,24.91
38418,1999-07-01,IRN,25.97
38419,1999-08-01,IRN,27.36
38420,1999-09-01,IRN,21.79
38421,1999-10-01,IRN,16.75
38422,1999-11-01,IRN,8.19
38423,1999-12-01,IRN,4.66
38424,2000-01-01,IRN,0.88
38425,2000-02-01,IRN,1.77
38426,2000-03-01,IRN,7.07
38427,2000-04-01,IRN,16.51
38428,2000-05-01,IRN,20.6
38429,2000-06-01,IRN,24.06
38430,2000-07-01,IRN,27.42
38431,2000-08-01,IRN,26.69
38432,2000-09-01,IRN,22.2
38433,2000-10-01,IRN,14.63
38434,2000-11-01,IRN,7.61
38435,2000-12-01,IRN,3.84
38436,2001-01-01,IRN,1.2
38437,2001-02-01,IRN,3.77
38438,2001-03-01,IRN,10.08
38439,2001-04-01,IRN,15.78
38440,2001-05-01,IRN,20.03
38441,2001-06-01,IRN,24.48
38442,2001-07-01,IRN,26.43
38443,2001-08-01,IRN,26.6
38444,2001-09-01,IRN,22.32
38445,2001-10-01,IRN,16.2
38446,2001-11-01,IRN,8.98
38447,2001-12-01,IRN,5.94
38448,2002-01-01,IRN,1.32
38449,2002-02-01,IRN,4.4
38450,2002-03-01,IRN,9.56
38451,2002-04-01,IRN,12.71
38452,2002-05-01,IRN,18.52
38453,2002-06-01,IRN,23.81
38454,2002-07-01,IRN,26.56
38455,2002-08-01,IRN,26.19
38456,2002-09-01,IRN,23.16
38457,2002-10-01,IRN,18.16
38458,2002-11-01,IRN,9.12
38459,2002-12-01,IRN,1.14
38460,2003-01-01,IRN,2.04
38461,2003-02-01,IRN,3.51
38462,2003-03-01,IRN,6.58
38463,2003-04-01,IRN,13.38
38464,2003-05-01,IRN,18.15
38465,2003-06-01,IRN,23.33
38466,2003-07-01,IRN,26.82
38467,2003-08-01,IRN,26.35
38468,2003-09-01,IRN,21.68
38469,2003-10-01,IRN,17.82
38470,2003-11-01,IRN,8.4
38471,2003-12-01,IRN,3.66
38472,2004-01-01,IRN,3.51
38473,2004-02-01,IRN,5.11
38474,2004-03-01,IRN,10.12
38475,2004-04-01,IRN,12.3
38476,2004-05-01,IRN,18.34
38477,2004-06-01,IRN,24.02
38478,2004-07-01,IRN,25.61
38479,2004-08-01,IRN,26.39
38480,2004-09-01,IRN,21.81
38481,2004-10-01,IRN,16.31
38482,2004-11-01,IRN,9.45
38483,2004-12-01,IRN,1.28
38484,2005-01-01,IRN,0.11
38485,2005-02-01,IRN,1.07
38486,2005-03-01,IRN,8.5
38487,2005-04-01,IRN,14.5
38488,2005-05-01,IRN,18.29
38489,2005-06-01,IRN,23.82
38490,2005-07-01,IRN,27.58
38491,2005-08-01,IRN,25.99
38492,2005-09-01,IRN,22.32
38493,2005-10-01,IRN,16.29
38494,2005-11-01,IRN,8.63
38495,2005-12-01,IRN,6.05
38496,2006-01-01,IRN,-0.11
38497,2006-02-01,IRN,5.52
38498,2006-03-01,IRN,9.59
38499,2006-04-01,IRN,14.56
38500,2006-05-01,IRN,20.04
38501,2006-06-01,IRN,25.72
38502,2006-07-01,IRN,26.88
38503,2006-08-01,IRN,27.22
38504,2006-09-01,IRN,21.74
38505,2006-10-01,IRN,17.4
38506,2006-11-01,IRN,7.79
38507,2006-12-01,IRN,0.06
38508,2007-01-01,IRN,-0.65
38509,2007-02-01,IRN,3.84
38510,2007-03-01,IRN,6.76
38511,2007-04-01,IRN,12.88
38512,2007-05-01,IRN,19.87
38513,2007-06-01,IRN,24.55
38514,2007-07-01,IRN,26.17
38515,2007-08-01,IRN,26.08
38516,2007-09-01,IRN,22.3
38517,2007-10-01,IRN,16.03
38518,2007-11-01,IRN,9.84
38519,2007-12-01,IRN,2.56
38520,2008-01-01,IRN,-4.61
38521,2008-02-01,IRN,1.03
38522,2008-03-01,IRN,12.33
38523,2008-04-01,IRN,16.25
38524,2008-05-01,IRN,19.83
38525,2008-06-01,IRN,24.7
38526,2008-07-01,IRN,27.19
38527,2008-08-01,IRN,26.67
38528,2008-09-01,IRN,22.57
38529,2008-10-01,IRN,16.26
38530,2008-11-01,IRN,8.23
38531,2008-12-01,IRN,3.4
38532,2009-01-01,IRN,1.02
38533,2009-02-01,IRN,5.91
38534,2009-03-01,IRN,9.21
38535,2009-04-01,IRN,11.27
38536,2009-05-01,IRN,19.56
38537,2009-06-01,IRN,23.23
38538,2009-07-01,IRN,26.91
38539,2009-08-01,IRN,25.69
38540,2009-09-01,IRN,20.93
38541,2009-10-01,IRN,15.97
38542,2009-11-01,IRN,8.96
38543,2009-12-01,IRN,4.91
38544,2010-01-01,IRN,5.22
38545,2010-02-01,IRN,5.68
38546,2010-03-01,IRN,10.96
38547,2010-04-01,IRN,14.19
38548,2010-05-01,IRN,19.24
38549,2010-06-01,IRN,25.71
38550,2010-07-01,IRN,28.03
38551,2010-08-01,IRN,26.13
38552,2010-09-01,IRN,22.8
38553,2010-10-01,IRN,18.09
38554,2010-11-01,IRN,9.7
38555,2010-12-01,IRN,5.78
38556,2011-01-01,IRN,1.12
38557,2011-02-01,IRN,2.8
38558,2011-03-01,IRN,7.74
38559,2011-04-01,IRN,14.26
38560,2011-05-01,IRN,19.81
38561,2011-06-01,IRN,25.19
38562,2011-07-01,IRN,27.61
38563,2011-08-01,IRN,26.2
38564,2011-09-01,IRN,21.93
38565,2011-10-01,IRN,15.33
38566,2011-11-01,IRN,5.77
38567,2011-12-01,IRN,2.74
38568,2012-01-01,IRN,1.68
38569,2012-02-01,IRN,1.23
38570,2012-03-01,IRN,5.63
38571,2012-04-01,IRN,14.43
38572,2012-05-01,IRN,20.37
38573,2012-06-01,IRN,24.48
38574,2012-07-01,IRN,26.8
38575,2012-08-01,IRN,26.95
38576,2012-09-01,IRN,21.95
38577,2012-10-01,IRN,16.62
38578,2012-11-01,IRN,9.77
38579,2012-12-01,IRN,4.2
38580,2013-01-01,IRN,2.9
38581,2013-02-01,IRN,5.9
38582,2013-03-01,IRN,9.92
38583,2013-04-01,IRN,13.84
38584,2013-05-01,IRN,18.35
38585,2013-06-01,IRN,24.41
38586,2013-07-01,IRN,27.38
38587,2013-08-01,IRN,25.54
38588,2013-09-01,IRN,22.74
38589,2013-10-01,IRN,15.05
38590,2013-11-01,IRN,9.63
38591,2013-12-01,IRN,1.54
38592,2014-01-01,IRN,1.45
38593,2014-02-01,IRN,2.04
38594,2014-03-01,IRN,8.96
38595,2014-04-01,IRN,14.53
38596,2014-05-01,IRN,20.23
38597,2014-06-01,IRN,25.01
38598,2014-07-01,IRN,27.52
38599,2014-08-01,IRN,27.2
38600,2014-09-01,IRN,23.22
38601,2014-10-01,IRN,15.21
38602,2014-11-01,IRN,7.14
38603,2014-12-01,IRN,4.88
38604,2015-01-01,IRN,3.57
38605,2015-02-01,IRN,5.54
38606,2015-03-01,IRN,8.15
38607,2015-04-01,IRN,14.88
38608,2015-05-01,IRN,20.69
38609,2015-06-01,IRN,26.17
38610,2015-07-01,IRN,27.85
38611,2015-08-01,IRN,26.9
38612,2015-09-01,IRN,22.26
38613,2015-10-01,IRN,17.12
38614,2015-11-01,IRN,8.4
38615,2015-12-01,IRN,2.11
38616,2016-01-01,IRN,3.27
38617,2016-02-01,IRN,6.05
38618,2016-03-01,IRN,9.75
38619,2016-04-01,IRN,13.78
38620,2016-05-01,IRN,20.33
38621,2016-06-01,IRN,24.51
38622,2016-07-01,IRN,27.41
38623,2016-08-01,IRN,26.93
38624,2016-09-01,IRN,22.5
38625,2016-10-01,IRN,15.58
38626,2016-11-01,IRN,7.94
38627,2016-12-01,IRN,3.82
38628,2017-01-01,IRN,1.98
38629,2017-02-01,IRN,0.88
38630,2017-03-01,IRN,8.29
38631,2017-04-01,IRN,14.6
38632,2017-05-01,IRN,20.84
38633,2017-06-01,IRN,25.43
38634,2017-07-01,IRN,27.9
38635,2017-08-01,IRN,27.05
38636,2017-09-01,IRN,23.43
38637,2017-10-01,IRN,16.35
38638,2017-11-01,IRN,9.78
38639,2017-12-01,IRN,5.45
38640,1990-01-01,IRQ,6.5
38641,1990-02-01,IRQ,9.52
38642,1990-03-01,IRQ,14.86
38643,1990-04-01,IRQ,20.09
38644,1990-05-01,IRQ,27.56
38645,1990-06-01,IRQ,32.33
38646,1990-07-01,IRQ,35.78
38647,1990-08-01,IRQ,33.82
38648,1990-09-01,IRQ,30.22
38649,1990-10-01,IRQ,24.31
38650,1990-11-01,IRQ,17.79
38651,1990-12-01,IRQ,11.19
38652,1991-01-01,IRQ,8.03
38653,1991-02-01,IRQ,8.99
38654,1991-03-01,IRQ,14.74
38655,1991-04-01,IRQ,22.52
38656,1991-05-01,IRQ,25.83
38657,1991-06-01,IRQ,32.99
38658,1991-07-01,IRQ,34.83
38659,1991-08-01,IRQ,34.12
38660,1991-09-01,IRQ,29.92
38661,1991-10-01,IRQ,23.66
38662,1991-11-01,IRQ,16.84
38663,1991-12-01,IRQ,8.78
38664,1992-01-01,IRQ,4.93
38665,1992-02-01,IRQ,7.26
38666,1992-03-01,IRQ,10.71
38667,1992-04-01,IRQ,19.58
38668,1992-05-01,IRQ,25.25
38669,1992-06-01,IRQ,30.89
38670,1992-07-01,IRQ,33.32
38671,1992-08-01,IRQ,33.99
38672,1992-09-01,IRQ,29.62
38673,1992-10-01,IRQ,23.31
38674,1992-11-01,IRQ,14.56
38675,1992-12-01,IRQ,8.26
38676,1993-01-01,IRQ,6.74
38677,1993-02-01,IRQ,8.95
38678,1993-03-01,IRQ,13.92
38679,1993-04-01,IRQ,19.65
38680,1993-05-01,IRQ,24.54
38681,1993-06-01,IRQ,31.44
38682,1993-07-01,IRQ,35.46
38683,1993-08-01,IRQ,34.69
38684,1993-09-01,IRQ,30.42
38685,1993-10-01,IRQ,24.45
38686,1993-11-01,IRQ,13.89
38687,1993-12-01,IRQ,11.44
38688,1994-01-01,IRQ,10.87
38689,1994-02-01,IRQ,10.82
38690,1994-03-01,IRQ,16.28
38691,1994-04-01,IRQ,23.28
38692,1994-05-01,IRQ,27.73
38693,1994-06-01,IRQ,32.51
38694,1994-07-01,IRQ,34.99
38695,1994-08-01,IRQ,34.06
38696,1994-09-01,IRQ,31.26
38697,1994-10-01,IRQ,24.51
38698,1994-11-01,IRQ,15.6
38699,1994-12-01,IRQ,6.79
38700,1995-01-01,IRQ,9.65
38701,1995-02-01,IRQ,11.46
38702,1995-03-01,IRQ,15.43
38703,1995-04-01,IRQ,20.22
38704,1995-05-01,IRQ,28.23
38705,1995-06-01,IRQ,32.61
38706,1995-07-01,IRQ,34.37
38707,1995-08-01,IRQ,34.51
38708,1995-09-01,IRQ,29.73
38709,1995-10-01,IRQ,23.24
38710,1995-11-01,IRQ,14.88
38711,1995-12-01,IRQ,8.93
38712,1996-01-01,IRQ,9.22
38713,1996-02-01,IRQ,11.78
38714,1996-03-01,IRQ,14.09
38715,1996-04-01,IRQ,20.05
38716,1996-05-01,IRQ,29.22
38717,1996-06-01,IRQ,32.45
38718,1996-07-01,IRQ,37.21
38719,1996-08-01,IRQ,35.55
38720,1996-09-01,IRQ,30.39
38721,1996-10-01,IRQ,23.39
38722,1996-11-01,IRQ,16.46
38723,1996-12-01,IRQ,13.2
38724,1997-01-01,IRQ,9.38
38725,1997-02-01,IRQ,7.65
38726,1997-03-01,IRQ,11.96
38727,1997-04-01,IRQ,19.8
38728,1997-05-01,IRQ,28.07
38729,1997-06-01,IRQ,33.23
38730,1997-07-01,IRQ,34.78
38731,1997-08-01,IRQ,33.0
38732,1997-09-01,IRQ,29.64
38733,1997-10-01,IRQ,24.08
38734,1997-11-01,IRQ,15.48
38735,1997-12-01,IRQ,9.75
38736,1998-01-01,IRQ,6.68
38737,1998-02-01,IRQ,9.22
38738,1998-03-01,IRQ,13.87
38739,1998-04-01,IRQ,21.63
38740,1998-05-01,IRQ,27.78
38741,1998-06-01,IRQ,34.77
38742,1998-07-01,IRQ,36.47
38743,1998-08-01,IRQ,37.06
38744,1998-09-01,IRQ,31.41
38745,1998-10-01,IRQ,24.61
38746,1998-11-01,IRQ,19.39
38747,1998-12-01,IRQ,13.49
38748,1999-01-01,IRQ,10.36
38749,1999-02-01,IRQ,12.0
38750,1999-03-01,IRQ,16.01
38751,1999-04-01,IRQ,22.41
38752,1999-05-01,IRQ,29.53
38753,1999-06-01,IRQ,33.78
38754,1999-07-01,IRQ,35.99
38755,1999-08-01,IRQ,36.71
38756,1999-09-01,IRQ,30.74
38757,1999-10-01,IRQ,25.71
38758,1999-11-01,IRQ,16.03
38759,1999-12-01,IRQ,10.97
38760,2000-01-01,IRQ,8.13
38761,2000-02-01,IRQ,9.77
38762,2000-03-01,IRQ,14.61
38763,2000-04-01,IRQ,23.78
38764,2000-05-01,IRQ,28.38
38765,2000-06-01,IRQ,32.96
38766,2000-07-01,IRQ,38.11
38767,2000-08-01,IRQ,36.58
38768,2000-09-01,IRQ,30.49
38769,2000-10-01,IRQ,23.02
38770,2000-11-01,IRQ,15.78
38771,2000-12-01,IRQ,10.63
38772,2001-01-01,IRQ,8.92
38773,2001-02-01,IRQ,11.45
38774,2001-03-01,IRQ,17.79
38775,2001-04-01,IRQ,22.53
38776,2001-05-01,IRQ,27.13
