,month,gadm0,pre
64309,2001-02-01,PSE,63.13
64310,2001-03-01,PSE,13.37
64311,2001-04-01,PSE,10.58
64312,2001-05-01,PSE,22.53
64313,2001-06-01,PSE,0.36
64314,2001-07-01,PSE,0.58
64315,2001-08-01,PSE,1.31
64316,2001-09-01,PSE,1.67
64317,2001-10-01,PSE,11.79
64318,2001-11-01,PSE,34.93
64319,2001-12-01,PSE,40.7
64320,2002-01-01,PSE,118.72
64321,2002-02-01,PSE,28.08
64322,2002-03-01,PSE,70.04
64323,2002-04-01,PSE,38.08
64324,2002-05-01,PSE,5.43
64325,2002-06-01,PSE,0.87
64326,2002-07-01,PSE,0.99
64327,2002-08-01,PSE,2.09
64328,2002-09-01,PSE,2.17
64329,2002-10-01,PSE,14.74
64330,2002-11-01,PSE,16.78
64331,2002-12-01,PSE,116.26
64332,2003-01-01,PSE,33.17
64333,2003-02-01,PSE,133.78
64334,2003-03-01,PSE,95.52
64335,2003-04-01,PSE,20.96
64336,2003-05-01,PSE,0.5
64337,2003-06-01,PSE,1.3
64338,2003-07-01,PSE,0.68
64339,2003-08-01,PSE,0.28
64340,2003-09-01,PSE,1.46
64341,2003-10-01,PSE,5.86
64342,2003-11-01,PSE,18.05
64343,2003-12-01,PSE,73.84
64344,2004-01-01,PSE,106.95
64345,2004-02-01,PSE,56.77
64346,2004-03-01,PSE,18.35
64347,2004-04-01,PSE,8.59
64348,2004-05-01,PSE,5.24
64349,2004-06-01,PSE,0.64
64350,2004-07-01,PSE,0.36
64351,2004-08-01,PSE,0.85
64352,2004-09-01,PSE,0.29
64353,2004-10-01,PSE,7.96
64354,2004-11-01,PSE,77.51
64355,2004-12-01,PSE,25.47
64356,2005-01-01,PSE,71.29
64357,2005-02-01,PSE,89.05
64358,2005-03-01,PSE,24.34
64359,2005-04-01,PSE,4.75
64360,2005-05-01,PSE,8.14
64361,2005-06-01,PSE,0.98
64362,2005-07-01,PSE,1.36
64363,2005-08-01,PSE,1.76
64364,2005-09-01,PSE,3.74
64365,2005-10-01,PSE,11.03
64366,2005-11-01,PSE,35.04
64367,2005-12-01,PSE,45.78
64368,2006-01-01,PSE,52.03
64369,2006-02-01,PSE,51.6
64370,2006-03-01,PSE,10.27
64371,2006-04-01,PSE,78.4
64372,2006-05-01,PSE,1.19
64373,2006-06-01,PSE,0.12
64374,2006-07-01,PSE,1.12
64375,2006-08-01,PSE,1.05
64376,2006-09-01,PSE,1.25
64377,2006-10-01,PSE,36.61
64378,2006-11-01,PSE,15.83
64379,2006-12-01,PSE,35.47
64380,2007-01-01,PSE,60.6
64381,2007-02-01,PSE,80.92
64382,2007-03-01,PSE,44.15
64383,2007-04-01,PSE,20.45
64384,2007-05-01,PSE,12.07
64385,2007-06-01,PSE,1.43
64386,2007-07-01,PSE,0.64
64387,2007-08-01,PSE,0.78
64388,2007-09-01,PSE,2.37
64389,2007-10-01,PSE,3.14
64390,2007-11-01,PSE,28.37
64391,2007-12-01,PSE,32.98
64392,2008-01-01,PSE,70.23
64393,2008-02-01,PSE,61.91
64394,2008-03-01,PSE,13.81
64395,2008-04-01,PSE,2.42
64396,2008-05-01,PSE,2.87
64397,2008-06-01,PSE,1.77
64398,2008-07-01,PSE,0.61
64399,2008-08-01,PSE,1.51
64400,2008-09-01,PSE,7.67
64401,2008-10-01,PSE,29.89
64402,2008-11-01,PSE,13.88
64403,2008-12-01,PSE,47.51
64404,2009-01-01,PSE,12.26
64405,2009-02-01,PSE,118.15
64406,2009-03-01,PSE,30.64
64407,2009-04-01,PSE,10.1
64408,2009-05-01,PSE,2.65
64409,2009-06-01,PSE,0.28
64410,2009-07-01,PSE,2.45
64411,2009-08-01,PSE,0.64
64412,2009-09-01,PSE,10.26
64413,2009-10-01,PSE,19.91
64414,2009-11-01,PSE,30.24
64415,2009-12-01,PSE,57.41
64416,2010-01-01,PSE,68.49
64417,2010-02-01,PSE,82.25
64418,2010-03-01,PSE,12.7
64419,2010-04-01,PSE,5.52
64420,2010-05-01,PSE,3.14
64421,2010-06-01,PSE,3.24
64422,2010-07-01,PSE,1.09
64423,2010-08-01,PSE,0.76
64424,2010-09-01,PSE,2.26
64425,2010-10-01,PSE,13.15
64426,2010-11-01,PSE,1.57
64427,2010-12-01,PSE,44.86
64428,2011-01-01,PSE,69.67
64429,2011-02-01,PSE,77.75
64430,2011-03-01,PSE,52.8
64431,2011-04-01,PSE,45.81
64432,2011-05-01,PSE,11.36
64433,2011-06-01,PSE,3.17
64434,2011-07-01,PSE,0.34
64435,2011-08-01,PSE,1.12
64436,2011-09-01,PSE,5.82
64437,2011-10-01,PSE,4.01
64438,2011-11-01,PSE,59.2
64439,2011-12-01,PSE,19.31
64440,2012-01-01,PSE,85.56
64441,2012-02-01,PSE,95.57
64442,2012-03-01,PSE,73.66
64443,2012-04-01,PSE,1.48
64444,2012-05-01,PSE,3.84
64445,2012-06-01,PSE,1.2
64446,2012-07-01,PSE,0.83
64447,2012-08-01,PSE,0.49
64448,2012-09-01,PSE,0.88
64449,2012-10-01,PSE,10.11
64450,2012-11-01,PSE,43.22
64451,2012-12-01,PSE,66.8
64452,2013-01-01,PSE,129.88
64453,2013-02-01,PSE,36.69
64454,2013-03-01,PSE,6.6
64455,2013-04-01,PSE,30.1
64456,2013-05-01,PSE,10.56
64457,2013-06-01,PSE,0.69
64458,2013-07-01,PSE,1.36
64459,2013-08-01,PSE,0.7
64460,2013-09-01,PSE,3.44
64461,2013-10-01,PSE,8.75
64462,2013-11-01,PSE,10.55
64463,2013-12-01,PSE,81.16
64464,2014-01-01,PSE,6.2
64465,2014-02-01,PSE,13.92
64466,2014-03-01,PSE,74.69
64467,2014-04-01,PSE,1.63
64468,2014-05-01,PSE,33.18
64469,2014-06-01,PSE,2.45
64470,2014-07-01,PSE,1.93
64471,2014-08-01,PSE,1.45
64472,2014-09-01,PSE,4.16
64473,2014-10-01,PSE,26.36
64474,2014-11-01,PSE,77.11
64475,2014-12-01,PSE,20.28
64476,2015-01-01,PSE,81.27
64477,2015-02-01,PSE,69.16
64478,2015-03-01,PSE,22.42
64479,2015-04-01,PSE,31.53
64480,2015-05-01,PSE,4.02
64481,2015-06-01,PSE,2.16
64482,2015-07-01,PSE,0.22
64483,2015-08-01,PSE,0.88
64484,2015-09-01,PSE,4.3
64485,2015-10-01,PSE,29.06
64486,2015-11-01,PSE,43.09
64487,2015-12-01,PSE,45.02
64488,2016-01-01,PSE,79.68
64489,2016-02-01,PSE,57.35
64490,2016-03-01,PSE,34.0
64491,2016-04-01,PSE,17.97
64492,2016-05-01,PSE,8.37
64493,2016-06-01,PSE,0.85
64494,2016-07-01,PSE,0.79
64495,2016-08-01,PSE,1.04
64496,2016-09-01,PSE,2.17
64497,2016-10-01,PSE,3.41
64498,2016-11-01,PSE,8.0
64499,2016-12-01,PSE,98.33
64500,2017-01-01,PSE,47.0
64501,2017-02-01,PSE,35.87
64502,2017-03-01,PSE,24.79
64503,2017-04-01,PSE,14.08
64504,2017-05-01,PSE,4.08
64505,2017-06-01,PSE,0.31
64506,2017-07-01,PSE,0.43
64507,2017-08-01,PSE,0.28
64508,2017-09-01,PSE,1.86
64509,2017-10-01,PSE,14.72
64510,2017-11-01,PSE,17.2
64511,2017-12-01,PSE,26.46
64512,1990-01-01,PYF,
64513,1990-02-01,PYF,
64514,1990-03-01,PYF,
64515,1990-04-01,PYF,
64516,1990-05-01,PYF,
64517,1990-06-01,PYF,
64518,1990-07-01,PYF,
64519,1990-08-01,PYF,
64520,1990-09-01,PYF,
64521,1990-10-01,PYF,
64522,1990-11-01,PYF,
64523,1990-12-01,PYF,
64524,1991-01-01,PYF,
64525,1991-02-01,PYF,
64526,1991-03-01,PYF,
64527,1991-04-01,PYF,
64528,1991-05-01,PYF,
64529,1991-06-01,PYF,
64530,1991-07-01,PYF,
64531,1991-08-01,PYF,
64532,1991-09-01,PYF,
64533,1991-10-01,PYF,
64534,1991-11-01,PYF,
64535,1991-12-01,PYF,
64536,1992-01-01,PYF,
64537,1992-02-01,PYF,
64538,1992-03-01,PYF,
64539,1992-04-01,PYF,
64540,1992-05-01,PYF,
64541,1992-06-01,PYF,
64542,1992-07-01,PYF,
64543,1992-08-01,PYF,
64544,1992-09-01,PYF,
64545,1992-10-01,PYF,
64546,1992-11-01,PYF,
64547,1992-12-01,PYF,
64548,1993-01-01,PYF,
64549,1993-02-01,PYF,
64550,1993-03-01,PYF,
64551,1993-04-01,PYF,
64552,1993-05-01,PYF,
64553,1993-06-01,PYF,
64554,1993-07-01,PYF,
64555,1993-08-01,PYF,
64556,1993-09-01,PYF,
64557,1993-10-01,PYF,
64558,1993-11-01,PYF,
64559,1993-12-01,PYF,
64560,1994-01-01,PYF,
64561,1994-02-01,PYF,
64562,1994-03-01,PYF,
64563,1994-04-01,PYF,
64564,1994-05-01,PYF,
64565,1994-06-01,PYF,
64566,1994-07-01,PYF,
64567,1994-08-01,PYF,
64568,1994-09-01,PYF,
64569,1994-10-01,PYF,
64570,1994-11-01,PYF,
64571,1994-12-01,PYF,
64572,1995-01-01,PYF,
64573,1995-02-01,PYF,
64574,1995-03-01,PYF,
64575,1995-04-01,PYF,
64576,1995-05-01,PYF,
64577,1995-06-01,PYF,
64578,1995-07-01,PYF,
64579,1995-08-01,PYF,
64580,1995-09-01,PYF,
64581,1995-10-01,PYF,
64582,1995-11-01,PYF,
64583,1995-12-01,PYF,
64584,1996-01-01,PYF,
64585,1996-02-01,PYF,
64586,1996-03-01,PYF,
64587,1996-04-01,PYF,
64588,1996-05-01,PYF,
64589,1996-06-01,PYF,
64590,1996-07-01,PYF,
64591,1996-08-01,PYF,
64592,1996-09-01,PYF,
64593,1996-10-01,PYF,
64594,1996-11-01,PYF,
64595,1996-12-01,PYF,
64596,1997-01-01,PYF,
64597,1997-02-01,PYF,
64598,1997-03-01,PYF,
64599,1997-04-01,PYF,
64600,1997-05-01,PYF,
64601,1997-06-01,PYF,
64602,1997-07-01,PYF,
64603,1997-08-01,PYF,
64604,1997-09-01,PYF,
64605,1997-10-01,PYF,
64606,1997-11-01,PYF,
64607,1997-12-01,PYF,
64608,1998-01-01,PYF,
64609,1998-02-01,PYF,
64610,1998-03-01,PYF,
64611,1998-04-01,PYF,
64612,1998-05-01,PYF,
64613,1998-06-01,PYF,
64614,1998-07-01,PYF,
64615,1998-08-01,PYF,
64616,1998-09-01,PYF,
64617,1998-10-01,PYF,
64618,1998-11-01,PYF,
64619,1998-12-01,PYF,
64620,1999-01-01,PYF,
64621,1999-02-01,PYF,
64622,1999-03-01,PYF,
64623,1999-04-01,PYF,
64624,1999-05-01,PYF,
64625,1999-06-01,PYF,
64626,1999-07-01,PYF,
64627,1999-08-01,PYF,
64628,1999-09-01,PYF,
64629,1999-10-01,PYF,
64630,1999-11-01,PYF,
64631,1999-12-01,PYF,
64632,2000-01-01,PYF,
64633,2000-02-01,PYF,
64634,2000-03-01,PYF,
64635,2000-04-01,PYF,
64636,2000-05-01,PYF,
64637,2000-06-01,PYF,
64638,2000-07-01,PYF,
64639,2000-08-01,PYF,
64640,2000-09-01,PYF,
64641,2000-10-01,PYF,
64642,2000-11-01,PYF,
64643,2000-12-01,PYF,
64644,2001-01-01,PYF,
64645,2001-02-01,PYF,
64646,2001-03-01,PYF,
64647,2001-04-01,PYF,
64648,2001-05-01,PYF,
64649,2001-06-01,PYF,
64650,2001-07-01,PYF,
64651,2001-08-01,PYF,
64652,2001-09-01,PYF,
64653,2001-10-01,PYF,
64654,2001-11-01,PYF,
64655,2001-12-01,PYF,
64656,2002-01-01,PYF,
64657,2002-02-01,PYF,
64658,2002-03-01,PYF,
64659,2002-04-01,PYF,
64660,2002-05-01,PYF,
64661,2002-06-01,PYF,
64662,2002-07-01,PYF,
64663,2002-08-01,PYF,
64664,2002-09-01,PYF,
64665,2002-10-01,PYF,
64666,2002-11-01,PYF,
64667,2002-12-01,PYF,
64668,2003-01-01,PYF,
64669,2003-02-01,PYF,
64670,2003-03-01,PYF,
64671,2003-04-01,PYF,
64672,2003-05-01,PYF,
64673,2003-06-01,PYF,
64674,2003-07-01,PYF,
64675,2003-08-01,PYF,
64676,2003-09-01,PYF,
64677,2003-10-01,PYF,
64678,2003-11-01,PYF,
64679,2003-12-01,PYF,
64680,2004-01-01,PYF,
64681,2004-02-01,PYF,
64682,2004-03-01,PYF,
64683,2004-04-01,PYF,
64684,2004-05-01,PYF,
64685,2004-06-01,PYF,
64686,2004-07-01,PYF,
64687,2004-08-01,PYF,
64688,2004-09-01,PYF,
64689,2004-10-01,PYF,
64690,2004-11-01,PYF,
64691,2004-12-01,PYF,
64692,2005-01-01,PYF,
64693,2005-02-01,PYF,
64694,2005-03-01,PYF,
64695,2005-04-01,PYF,
64696,2005-05-01,PYF,
64697,2005-06-01,PYF,
64698,2005-07-01,PYF,
64699,2005-08-01,PYF,
64700,2005-09-01,PYF,
64701,2005-10-01,PYF,
64702,2005-11-01,PYF,
64703,2005-12-01,PYF,
64704,2006-01-01,PYF,
64705,2006-02-01,PYF,
64706,2006-03-01,PYF,
64707,2006-04-01,PYF,
64708,2006-05-01,PYF,
64709,2006-06-01,PYF,
64710,2006-07-01,PYF,
64711,2006-08-01,PYF,
64712,2006-09-01,PYF,
64713,2006-10-01,PYF,
64714,2006-11-01,PYF,
64715,2006-12-01,PYF,
64716,2007-01-01,PYF,
64717,2007-02-01,PYF,
64718,2007-03-01,PYF,
64719,2007-04-01,PYF,
64720,2007-05-01,PYF,
64721,2007-06-01,PYF,
64722,2007-07-01,PYF,
64723,2007-08-01,PYF,
64724,2007-09-01,PYF,
64725,2007-10-01,PYF,
64726,2007-11-01,PYF,
64727,2007-12-01,PYF,
64728,2008-01-01,PYF,
64729,2008-02-01,PYF,
64730,2008-03-01,PYF,
64731,2008-04-01,PYF,
64732,2008-05-01,PYF,
64733,2008-06-01,PYF,
64734,2008-07-01,PYF,
64735,2008-08-01,PYF,
64736,2008-09-01,PYF,
64737,2008-10-01,PYF,
64738,2008-11-01,PYF,
64739,2008-12-01,PYF,
64740,2009-01-01,PYF,
64741,2009-02-01,PYF,
64742,2009-03-01,PYF,
64743,2009-04-01,PYF,
64744,2009-05-01,PYF,
64745,2009-06-01,PYF,
64746,2009-07-01,PYF,
64747,2009-08-01,PYF,
64748,2009-09-01,PYF,
64749,2009-10-01,PYF,
64750,2009-11-01,PYF,
64751,2009-12-01,PYF,
64752,2010-01-01,PYF,
64753,2010-02-01,PYF,
64754,2010-03-01,PYF,
64755,2010-04-01,PYF,
64756,2010-05-01,PYF,
64757,2010-06-01,PYF,
64758,2010-07-01,PYF,
64759,2010-08-01,PYF,
64760,2010-09-01,PYF,
64761,2010-10-01,PYF,
64762,2010-11-01,PYF,
64763,2010-12-01,PYF,
64764,2011-01-01,PYF,
64765,2011-02-01,PYF,
64766,2011-03-01,PYF,
64767,2011-04-01,PYF,
64768,2011-05-01,PYF,
64769,2011-06-01,PYF,
64770,2011-07-01,PYF,
64771,2011-08-01,PYF,
64772,2011-09-01,PYF,
64773,2011-10-01,PYF,
64774,2011-11-01,PYF,
64775,2011-12-01,PYF,
64776,2012-01-01,PYF,
64777,2012-02-01,PYF,
64778,2012-03-01,PYF,
64779,2012-04-01,PYF,
64780,2012-05-01,PYF,
64781,2012-06-01,PYF,
64782,2012-07-01,PYF,
64783,2012-08-01,PYF,
64784,2012-09-01,PYF,
64785,2012-10-01,PYF,
64786,2012-11-01,PYF,
64787,2012-12-01,PYF,
64788,2013-01-01,PYF,
64789,2013-02-01,PYF,
64790,2013-03-01,PYF,
64791,2013-04-01,PYF,
64792,2013-05-01,PYF,
64793,2013-06-01,PYF,
64794,2013-07-01,PYF,
64795,2013-08-01,PYF,
64796,2013-09-01,PYF,
64797,2013-10-01,PYF,
64798,2013-11-01,PYF,
64799,2013-12-01,PYF,
64800,2014-01-01,PYF,
64801,2014-02-01,PYF,
64802,2014-03-01,PYF,
64803,2014-04-01,PYF,
64804,2014-05-01,PYF,
64805,2014-06-01,PYF,
64806,2014-07-01,PYF,
64807,2014-08-01,PYF,
64808,2014-09-01,PYF,
64809,2014-10-01,PYF,
64810,2014-11-01,PYF,
64811,2014-12-01,PYF,
64812,2015-01-01,PYF,
64813,2015-02-01,PYF,
64814,2015-03-01,PYF,
64815,2015-04-01,PYF,
64816,2015-05-01,PYF,
64817,2015-06-01,PYF,
64818,2015-07-01,PYF,
64819,2015-08-01,PYF,
64820,2015-09-01,PYF,
64821,2015-10-01,PYF,
64822,2015-11-01,PYF,
64823,2015-12-01,PYF,
64824,2016-01-01,PYF,
64825,2016-02-01,PYF,
64826,2016-03-01,PYF,
64827,2016-04-01,PYF,
64828,2016-05-01,PYF,
64829,2016-06-01,PYF,
64830,2016-07-01,PYF,
64831,2016-08-01,PYF,
64832,2016-09-01,PYF,
64833,2016-10-01,PYF,
64834,2016-11-01,PYF,
64835,2016-12-01,PYF,
64836,2017-01-01,PYF,
64837,2017-02-01,PYF,
64838,2017-03-01,PYF,
64839,2017-04-01,PYF,
64840,2017-05-01,PYF,
64841,2017-06-01,PYF,
64842,2017-07-01,PYF,
64843,2017-08-01,PYF,
64844,2017-09-01,PYF,
64845,2017-10-01,PYF,
64846,2017-11-01,PYF,
64847,2017-12-01,PYF,
64848,1990-01-01,QAT,18.45
64849,1990-02-01,QAT,18.44
64850,1990-03-01,QAT,2.0
64851,1990-04-01,QAT,7.72
64852,1990-05-01,QAT,0.0
64853,1990-06-01,QAT,0.04
64854,1990-07-01,QAT,0.02
64855,1990-08-01,QAT,0.0
64856,1990-09-01,QAT,0.03
64857,1990-10-01,QAT,0.13
64858,1990-11-01,QAT,0.19
64859,1990-12-01,QAT,0.03
64860,1991-01-01,QAT,13.95
64861,1991-02-01,QAT,8.17
64862,1991-03-01,QAT,15.13
64863,1991-04-01,QAT,0.34
64864,1991-05-01,QAT,0.0
64865,1991-06-01,QAT,0.0
64866,1991-07-01,QAT,0.0
64867,1991-08-01,QAT,0.0
64868,1991-09-01,QAT,0.35
64869,1991-10-01,QAT,0.9
64870,1991-11-01,QAT,0.19
64871,1991-12-01,QAT,24.09
64872,1992-01-01,QAT,41.19
64873,1992-02-01,QAT,52.68
64874,1992-03-01,QAT,8.87
64875,1992-04-01,QAT,13.32
64876,1992-05-01,QAT,1.46
64877,1992-06-01,QAT,0.0
64878,1992-07-01,QAT,0.0
64879,1992-08-01,QAT,0.08
64880,1992-09-01,QAT,0.19
64881,1992-10-01,QAT,1.29
64882,1992-11-01,QAT,2.42
64883,1992-12-01,QAT,61.68
64884,1993-01-01,QAT,12.39
64885,1993-02-01,QAT,43.15
64886,1993-03-01,QAT,3.51
64887,1993-04-01,QAT,3.48
64888,1993-05-01,QAT,0.22
64889,1993-06-01,QAT,0.0
64890,1993-07-01,QAT,0.35
64891,1993-08-01,QAT,0.05
64892,1993-09-01,QAT,0.07
64893,1993-10-01,QAT,0.03
64894,1993-11-01,QAT,0.12
64895,1993-12-01,QAT,0.14
64896,1994-01-01,QAT,1.6
64897,1994-02-01,QAT,0.32
64898,1994-03-01,QAT,8.27
64899,1994-04-01,QAT,2.16
64900,1994-05-01,QAT,0.7
64901,1994-06-01,QAT,0.0
64902,1994-07-01,QAT,0.0
64903,1994-08-01,QAT,0.02
64904,1994-09-01,QAT,0.81
64905,1994-10-01,QAT,1.19
64906,1994-11-01,QAT,3.81
64907,1994-12-01,QAT,0.94
64908,1995-01-01,QAT,0.57
64909,1995-02-01,QAT,20.7
64910,1995-03-01,QAT,63.44
64911,1995-04-01,QAT,2.06
64912,1995-05-01,QAT,0.14
64913,1995-06-01,QAT,0.01
64914,1995-07-01,QAT,2.55
64915,1995-08-01,QAT,0.06
64916,1995-09-01,QAT,0.06
64917,1995-10-01,QAT,0.0
64918,1995-11-01,QAT,0.11
64919,1995-12-01,QAT,82.92
64920,1996-01-01,QAT,29.67
64921,1996-02-01,QAT,18.09
64922,1996-03-01,QAT,34.93
64923,1996-04-01,QAT,0.52
64924,1996-05-01,QAT,0.02
64925,1996-06-01,QAT,0.0
64926,1996-07-01,QAT,0.21
64927,1996-08-01,QAT,0.02
64928,1996-09-01,QAT,0.0
64929,1996-10-01,QAT,0.07
64930,1996-11-01,QAT,2.39
64931,1996-12-01,QAT,0.46
64932,1997-01-01,QAT,20.74
64933,1997-02-01,QAT,0.03
64934,1997-03-01,QAT,81.41
64935,1997-04-01,QAT,0.44
64936,1997-05-01,QAT,0.02
64937,1997-06-01,QAT,0.0
64938,1997-07-01,QAT,0.0
64939,1997-08-01,QAT,0.0
64940,1997-09-01,QAT,0.01
64941,1997-10-01,QAT,4.51
64942,1997-11-01,QAT,41.36
64943,1997-12-01,QAT,5.63
64944,1998-01-01,QAT,52.4
64945,1998-02-01,QAT,3.83
64946,1998-03-01,QAT,9.2
64947,1998-04-01,QAT,0.33
64948,1998-05-01,QAT,0.01
64949,1998-06-01,QAT,0.12
64950,1998-07-01,QAT,0.82
64951,1998-08-01,QAT,0.16
64952,1998-09-01,QAT,0.64
64953,1998-10-01,QAT,0.07
64954,1998-11-01,QAT,0.04
64955,1998-12-01,QAT,0.75
64956,1999-01-01,QAT,11.52
64957,1999-02-01,QAT,17.2
64958,1999-03-01,QAT,9.29
64959,1999-04-01,QAT,0.0
64960,1999-05-01,QAT,0.0
64961,1999-06-01,QAT,0.0
64962,1999-07-01,QAT,0.15
64963,1999-08-01,QAT,0.24
64964,1999-09-01,QAT,0.01
64965,1999-10-01,QAT,0.21
64966,1999-11-01,QAT,0.06
64967,1999-12-01,QAT,1.26
64968,2000-01-01,QAT,15.96
64969,2000-02-01,QAT,0.29
64970,2000-03-01,QAT,0.16
64971,2000-04-01,QAT,0.01
64972,2000-05-01,QAT,0.0
64973,2000-06-01,QAT,0.0
64974,2000-07-01,QAT,0.15
64975,2000-08-01,QAT,0.06
64976,2000-09-01,QAT,0.14
64977,2000-10-01,QAT,0.78
64978,2000-11-01,QAT,21.42
64979,2000-12-01,QAT,20.75
64980,2001-01-01,QAT,6.78
64981,2001-02-01,QAT,0.64
64982,2001-03-01,QAT,2.09
64983,2001-04-01,QAT,0.08
64984,2001-05-01,QAT,0.33
64985,2001-06-01,QAT,0.0
64986,2001-07-01,QAT,0.0
64987,2001-08-01,QAT,0.0
64988,2001-09-01,QAT,0.0
64989,2001-10-01,QAT,0.21
64990,2001-11-01,QAT,0.1
64991,2001-12-01,QAT,0.11
64992,2002-01-01,QAT,20.92
64993,2002-02-01,QAT,3.55
64994,2002-03-01,QAT,9.64
64995,2002-04-01,QAT,1.5
64996,2002-05-01,QAT,0.02
64997,2002-06-01,QAT,0.01
64998,2002-07-01,QAT,0.0
64999,2002-08-01,QAT,0.0
65000,2002-09-01,QAT,0.0
65001,2002-10-01,QAT,0.63
65002,2002-11-01,QAT,2.61
65003,2002-12-01,QAT,4.08
65004,2003-01-01,QAT,6.02
65005,2003-02-01,QAT,13.99
65006,2003-03-01,QAT,6.44
65007,2003-04-01,QAT,4.6
65008,2003-05-01,QAT,0.0
65009,2003-06-01,QAT,0.0
65010,2003-07-01,QAT,0.0
65011,2003-08-01,QAT,0.14
65012,2003-09-01,QAT,0.05
65013,2003-10-01,QAT,0.17
65014,2003-11-01,QAT,0.92
65015,2003-12-01,QAT,25.1
65016,2004-01-01,QAT,13.53
65017,2004-02-01,QAT,0.67
65018,2004-03-01,QAT,1.39
65019,2004-04-01,QAT,7.1
65020,2004-05-01,QAT,0.17
65021,2004-06-01,QAT,0.0
65022,2004-07-01,QAT,0.0
65023,2004-08-01,QAT,0.03
65024,2004-09-01,QAT,0.03
65025,2004-10-01,QAT,0.11
65026,2004-11-01,QAT,1.97
65027,2004-12-01,QAT,23.89
65028,2005-01-01,QAT,23.82
65029,2005-02-01,QAT,16.09
65030,2005-03-01,QAT,5.43
65031,2005-04-01,QAT,0.21
65032,2005-05-01,QAT,0.1
65033,2005-06-01,QAT,0.0
65034,2005-07-01,QAT,0.0
65035,2005-08-01,QAT,0.0
65036,2005-09-01,QAT,0.03
65037,2005-10-01,QAT,0.22
65038,2005-11-01,QAT,1.74
65039,2005-12-01,QAT,0.47
65040,2006-01-01,QAT,1.35
65041,2006-02-01,QAT,18.99
65042,2006-03-01,QAT,4.45
65043,2006-04-01,QAT,3.59
65044,2006-05-01,QAT,0.0
65045,2006-06-01,QAT,0.18
65046,2006-07-01,QAT,0.01
65047,2006-08-01,QAT,0.04
65048,2006-09-01,QAT,0.31
65049,2006-10-01,QAT,0.2
65050,2006-11-01,QAT,10.55
65051,2006-12-01,QAT,75.78
65052,2007-01-01,QAT,6.0
65053,2007-02-01,QAT,15.9
65054,2007-03-01,QAT,2.24
65055,2007-04-01,QAT,1.28
65056,2007-05-01,QAT,0.08
65057,2007-06-01,QAT,0.0
65058,2007-07-01,QAT,0.0
65059,2007-08-01,QAT,0.14
65060,2007-09-01,QAT,0.01
65061,2007-10-01,QAT,0.15
65062,2007-11-01,QAT,0.11
65063,2007-12-01,QAT,0.11
65064,2008-01-01,QAT,35.12
65065,2008-02-01,QAT,0.12
65066,2008-03-01,QAT,0.0
65067,2008-04-01,QAT,0.93
65068,2008-05-01,QAT,0.3
65069,2008-06-01,QAT,0.0
65070,2008-07-01,QAT,0.0
65071,2008-08-01,QAT,0.7
65072,2008-09-01,QAT,0.0
65073,2008-10-01,QAT,0.3
65074,2008-11-01,QAT,0.67
65075,2008-12-01,QAT,1.28
65076,2009-01-01,QAT,4.49
65077,2009-02-01,QAT,0.76
65078,2009-03-01,QAT,12.77
65079,2009-04-01,QAT,23.37
65080,2009-05-01,QAT,0.0
65081,2009-06-01,QAT,0.0
65082,2009-07-01,QAT,0.0
65083,2009-08-01,QAT,0.0
65084,2009-09-01,QAT,0.0
65085,2009-10-01,QAT,0.07
65086,2009-11-01,QAT,0.6
65087,2009-12-01,QAT,28.46
65088,2010-01-01,QAT,1.28
65089,2010-02-01,QAT,1.17
65090,2010-03-01,QAT,7.58
65091,2010-04-01,QAT,2.7
65092,2010-05-01,QAT,1.58
65093,2010-06-01,QAT,0.01
65094,2010-07-01,QAT,0.02
65095,2010-08-01,QAT,0.61
65096,2010-09-01,QAT,0.09
65097,2010-10-01,QAT,0.2
65098,2010-11-01,QAT,4.0
65099,2010-12-01,QAT,0.62
65100,2011-01-01,QAT,27.85
65101,2011-02-01,QAT,4.14
65102,2011-03-01,QAT,0.12
65103,2011-04-01,QAT,5.97
65104,2011-05-01,QAT,0.01
65105,2011-06-01,QAT,0.0
65106,2011-07-01,QAT,0.0
65107,2011-08-01,QAT,0.0
65108,2011-09-01,QAT,0.0
65109,2011-10-01,QAT,0.16
65110,2011-11-01,QAT,24.67
65111,2011-12-01,QAT,0.15
65112,2012-01-01,QAT,0.42
65113,2012-02-01,QAT,2.01
65114,2012-03-01,QAT,4.04
65115,2012-04-01,QAT,3.29
65116,2012-05-01,QAT,0.03
65117,2012-06-01,QAT,0.0
65118,2012-07-01,QAT,0.0
65119,2012-08-01,QAT,0.02
65120,2012-09-01,QAT,0.23
65121,2012-10-01,QAT,1.35
65122,2012-11-01,QAT,6.54
65123,2012-12-01,QAT,21.18
65124,2013-01-01,QAT,3.32
65125,2013-02-01,QAT,1.86
65126,2013-03-01,QAT,3.81
65127,2013-04-01,QAT,6.44
65128,2013-05-01,QAT,7.09
65129,2013-06-01,QAT,0.0
65130,2013-07-01,QAT,0.01
65131,2013-08-01,QAT,0.08
65132,2013-09-01,QAT,0.01
65133,2013-10-01,QAT,0.01
65134,2013-11-01,QAT,47.72
65135,2013-12-01,QAT,0.72
65136,2014-01-01,QAT,33.12
65137,2014-02-01,QAT,5.56
65138,2014-03-01,QAT,7.13
65139,2014-04-01,QAT,3.7
65140,2014-05-01,QAT,0.08
65141,2014-06-01,QAT,0.0
